"id","entityA.id","entityA.type","entityB.id","entityB.type","from","to"
"153_593_0","153","Dragon","593","Dragon","-1816876534997","-1816874434997","502"
"153_593_2","153","Dragon","593","Dragon","482687538309","482690718309","457"
"208_593_3","208","Dragon","593","Dragon","-1934808956423","-1934804696423","680"
"18_593_1","18","Dragon","593","Dragon","-1685143282201","-1685137462201","188"
"18_593_2","18","Dragon","593","Dragon","-1968680650824","-1968677470824","255"
"18_593_4","18","Dragon","593","Dragon","622083946343","622087666343","641"
"439_594_2","439","Dragon","594","Dragon","-227351451437","-227349231437","677"
"305_594_0","305","Dragon","594","Dragon","834544948047","834547648047","693"
"305_594_2","305","Dragon","594","Dragon","-347752915799","-347747155799","134"
"233_594_1","233","Dragon","594","Dragon","874492403178","874493663178","208"
"233_594_4","233","Dragon","594","Dragon","-733163743950","-733158523950","517"
"233_594_5","233","Dragon","594","Dragon","-854775128154","-854775068154","473"
"489_595_1","489","Dragon","595","Dragon","890967930117","890967990117","145"
"489_595_5","489","Dragon","595","Dragon","-999177241083","-999175321083","396"
"12_595_1","12","Dragon","595","Dragon","-577932642889","-577927002889","180"
"12_595_3","12","Dragon","595","Dragon","-1685379627181","-1685376987181","425"
"12_595_4","12","Dragon","595","Dragon","-63805125478","-63804885478","394"
"527_595_0","527","Dragon","595","Dragon","104510616845","104516496845","356"
"527_595_1","527","Dragon","595","Dragon","-2065147756385","-2065146436385","566"
"527_595_7","527","Dragon","595","Dragon","-1716649545980","-1716646665980","327"
"106_596_1","106","Dragon","596","Dragon","624061568547","624065048547","562"
"106_596_5","106","Dragon","596","Dragon","-1659729248843","-1659725048843","265"
"54_596_1","54","Dragon","596","Dragon","-1395327605146","-1395327365146","365"
"54_596_2","54","Dragon","596","Dragon","-71668528290","-71664448290","196"
"306_596_1","306","Dragon","596","Dragon","-1762596468938","-1762593408938","289"
"306_596_3","306","Dragon","596","Dragon","-1053287530010","-1053284530010","142"
"306_596_4","306","Dragon","596","Dragon","-2085829645741","-2085825745741","307"
"306_596_5","306","Dragon","596","Dragon","-644370069873","-644367189873","219"
"302_597_4","302","Dragon","597","Dragon","934868398696","934868818696","639"
"55_597_1","55","Dragon","597","Dragon","-1172466338201","-1172461238201","673"
"82_598_0","82","Dragon","598","Dragon","935062092750","935062572750","622"
"82_598_3","82","Dragon","598","Dragon","517690523158","517695803158","188"
"82_598_5","82","Dragon","598","Dragon","-203030519105","-203028599105","130"
"497_599_2","497","Dragon","599","Dragon","-1049748677069","-1049743337069","141"
"48_599_3","48","Dragon","599","Dragon","-1060332335507","-1060327115507","270"
"28_599_4","28","Dragon","599","Dragon","-1708107675160","-1708107435160","389"
"319_600_0","319","Dragon","600","Dragon","693894164004","693894524004","411"
"319_600_4","319","Dragon","600","Dragon","-1266538581195","-1266536781195","377"
"259_600_4","259","Dragon","600","Dragon","244488126967","244493406967","588"
"16_601_3","16","Dragon","601","Dragon","-1380754434433","-1380753774433","219"
"48_601_0","48","Dragon","601","Dragon","-1634569710002","-1634567190002","571"
"48_601_4","48","Dragon","601","Dragon","287126404826","287130244826","433"
"48_601_7","48","Dragon","601","Dragon","534448306596","534449266596","335"
"19_601_0","19","Dragon","601","Dragon","-1346899499049","-1346895479049","635"
"19_601_1","19","Dragon","601","Dragon","-1619463462774","-1619461782774","680"
"19_601_2","19","Dragon","601","Dragon","-1094722364244","-1094716544244","200"
"19_601_5","19","Dragon","601","Dragon","-1180405867825","-1180403167825","124"
"407_602_2","407","Dragon","602","Dragon","-255887509342","-255887329342","246"
"224_603_1","224","Dragon","603","Dragon","-1456521418916","-1456517938916","137"
"224_603_5","224","Dragon","603","Dragon","640095016012","640095916012","543"
"51_603_0","51","Dragon","603","Dragon","81082960734","81083860734","109"
"51_603_2","51","Dragon","603","Dragon","-1380841385104","-1380836405104","134"
"51_603_3","51","Dragon","603","Dragon","-924012408524","-924009528524","279"
"490_603_1","490","Dragon","603","Dragon","-425739286304","-425738146304","686"
"490_603_2","490","Dragon","603","Dragon","790380667552","790382467552","403"
"490_603_4","490","Dragon","603","Dragon","-537191863572","-537187483572","549"
"277_604_1","277","Dragon","604","Dragon","-2129805405957","-2129799405957","574"
"277_604_2","277","Dragon","604","Dragon","-594772827044","-594771807044","649"
"34_604_2","34","Dragon","604","Dragon","350126179931","350130019931","294"
"2_605_2","2","Dragon","605","Dragon","279144831482","279146031482","671"
"113_605_1","113","Dragon","605","Dragon","663614473034","663617233034","610"
"113_605_6","113","Dragon","605","Dragon","-1987122655369","-1987120135369","505"
"333_605_1","333","Dragon","605","Dragon","-537012620821","-537008300821","445"
"333_605_3","333","Dragon","605","Dragon","-26337542500","-26336402500","579"
"127_606_4","127","Dragon","606","Dragon","-368176953355","-368173833355","639"
"313_606_3","313","Dragon","606","Dragon","-84357302558","-84356462558","239"
"313_606_4","313","Dragon","606","Dragon","-13219425633","-13216965633","223"
"60_606_0","60","Dragon","606","Dragon","59224097147","59227517147","632"
"60_606_1","60","Dragon","606","Dragon","-975765715659","-975762895659","164"
"60_606_2","60","Dragon","606","Dragon","-9953901971","-9951501971","575"
"60_606_3","60","Dragon","606","Dragon","-720331124231","-720325544231","451"
"24_607_3","24","Dragon","607","Dragon","-766997441520","-766992821520","686"
"150_607_5","150","Dragon","607","Dragon","-32382431736","-32377211736","480"
"6_608_5","6","Dragon","608","Dragon","-1826742311947","-1826739911947","621"
"345_608_2","345","Dragon","608","Dragon","-917907711730","-917906631730","200"
"345_608_4","345","Dragon","608","Dragon","-1888403278951","-1888401598951","698"
"345_608_6","345","Dragon","608","Dragon","-1489765758285","-1489763598285","191"
"23_608_2","23","Dragon","608","Dragon","-962668947054","-962664267054","194"
"563_609_0","563","Dragon","609","Dragon","-647121963386","-647116083386","192"
"278_609_0","278","Dragon","609","Dragon","-835114354639","-835111594639","139"
"278_609_3","278","Dragon","609","Dragon","-2123787205947","-2123781265947","161"
"278_609_5","278","Dragon","609","Dragon","-2196246405390","-2196240765390","108"
"83_610_0","83","Dragon","610","Dragon","-1084496241788","-1084495101788","243"
"83_610_4","83","Dragon","610","Dragon","-323364627548","-323361627548","554"
"167_610_2","167","Dragon","610","Dragon","-1840124077067","-1840119997067","560"
"348_611_0","348","Dragon","611","Dragon","-457983518469","-457982798469","217"
"348_611_1","348","Dragon","611","Dragon","-272885704255","-272881984255","575"
"348_611_2","348","Dragon","611","Dragon","-1353948662322","-1353944942322","670"
"505_611_2","505","Dragon","611","Dragon","-1079697841402","-1079692381402","186"
"505_611_6","505","Dragon","611","Dragon","-1223532343340","-1223530903340","580"
"357_611_3","357","Dragon","611","Dragon","764107249291","764108929291","465"
"357_611_5","357","Dragon","611","Dragon","307192968556","307198368556","443"
"7_612_0","7","Dragon","612","Dragon","-2064048429137","-2064044529137","474"
"7_612_1","7","Dragon","612","Dragon","279206421335","279209841335","393"
"7_612_4","7","Dragon","612","Dragon","551075587812","551075707812","161"
"7_612_5","7","Dragon","612","Dragon","337677530388","337683470388","150"
"5_612_1","5","Dragon","612","Dragon","-1737212932830","-1737207892830","238"
"5_612_4","5","Dragon","612","Dragon","-75918334965","-75912934965","366"
"5_612_5","5","Dragon","612","Dragon","-2096375122787","-2096369842787","136"
"119_613_0","119","Dragon","613","Dragon","-229049293371","-229047553371","316"
"119_613_6","119","Dragon","613","Dragon","-1827019437205","-1827016617205","451"
"119_613_7","119","Dragon","613","Dragon","-330923731526","-330918991526","545"
"575_613_0","575","Dragon","613","Dragon","-453001626405","-452998686405","493"
"575_613_5","575","Dragon","613","Dragon","-1194500403127","-1194495303127","596"
"372_613_5","372","Dragon","613","Dragon","484111657564","484112257564","592"
"389_614_1","389","Dragon","614","Dragon","223192545530","223195725530","204"
"127_614_3","127","Dragon","614","Dragon","94627860783","94629600783","442"
"182_615_0","182","Dragon","615","Dragon","-318287963686","-318285983686","482"
"182_615_1","182","Dragon","615","Dragon","883977217736","883980517736","369"
"193_616_1","193","Dragon","616","Dragon","-2121681365579","-2121681005579","127"
"193_616_5","193","Dragon","616","Dragon","-487783234722","-487777534722","638"
"41_616_3","41","Dragon","616","Dragon","-1062910518525","-1062904698525","156"
"41_616_4","41","Dragon","616","Dragon","-1799764885999","-1799763145999","445"
"55_616_1","55","Dragon","616","Dragon","-984564360610","-984560640610","223"
"24_617_0","24","Dragon","617","Dragon","-1284424636107","-1284424036107","314"
"24_617_3","24","Dragon","617","Dragon","14716800740","14719800740","606"
"24_617_5","24","Dragon","617","Dragon","-1512911795592","-1512908855592","543"
"53_617_0","53","Dragon","617","Dragon","-2024009356853","-2024005696853","594"
"53_617_1","53","Dragon","617","Dragon","-591194622924","-591190902924","198"
"53_617_2","53","Dragon","617","Dragon","-1382474648123","-1382469368123","699"
"53_617_4","53","Dragon","617","Dragon","-2167363363279","-2167359643279","633"
"522_617_1","522","Dragon","617","Dragon","-1676003953570","-1675999273570","467"
"522_617_2","522","Dragon","617","Dragon","746642060678","746645720678","228"
"370_618_0","370","Dragon","618","Dragon","267115416557","267118836557","487"
"370_618_3","370","Dragon","618","Dragon","-196532720082","-196528400082","202"
"3_618_1","3","Dragon","618","Dragon","555529556653","555532856653","158"
"10_618_2","10","Dragon","618","Dragon","-512375848905","-512370148905","387"
"6_619_0","6","Dragon","619","Dragon","-1643990184250","-1643986584250","683"
"6_619_1","6","Dragon","619","Dragon","-64970924564","-64965524564","532"
"6_619_4","6","Dragon","619","Dragon","-702363093998","-702360753998","293"
"6_619_5","6","Dragon","619","Dragon","-622360898900","-622356218900","154"
"25_619_0","25","Dragon","619","Dragon","-725866210600","-725864530600","451"
"6_620_0","6","Dragon","620","Dragon","-1513313043489","-1513307283489","615"
"6_620_1","6","Dragon","620","Dragon","-1178531377468","-1178526457468","332"
"6_620_2","6","Dragon","620","Dragon","-1742908813027","-1742907673027","290"
"6_620_5","6","Dragon","620","Dragon","-1891580602908","-1891577182908","214"
"6_620_6","6","Dragon","620","Dragon","-1597079293818","-1597075693818","218"
"207_620_0","207","Dragon","620","Dragon","-1462544692963","-1462542412963","620"
"207_620_2","207","Dragon","620","Dragon","-1818012314236","-1818008234236","393"
"207_620_3","207","Dragon","620","Dragon","843842417629","843842597629","235"
"521_621_0","521","Dragon","621","Dragon","46370640563","46372620563","233"
"521_621_3","521","Dragon","621","Dragon","-626615376623","-626609916623","298"
"521_621_5","521","Dragon","621","Dragon","-1885758045906","-1885753365906","478"
"6_621_1","6","Dragon","621","Dragon","-1324691920127","-1324687780127","164"
"6_621_4","6","Dragon","621","Dragon","179448188729","179448788729","259"
"6_621_5","6","Dragon","621","Dragon","-1729535369758","-1729530989758","278"
"6_621_7","6","Dragon","621","Dragon","248685089907","248687189907","378"
"13_621_0","13","Dragon","621","Dragon","-1948462427808","-1948456667808","640"
"13_621_3","13","Dragon","621","Dragon","659661785611","659664725611","210"
"284_622_2","284","Dragon","622","Dragon","-276244301212","-276242381212","500"
"573_622_1","573","Dragon","622","Dragon","-853774624715","-853772404715","362"
"4_622_0","4","Dragon","622","Dragon","651822092470","651827972470","583"
"537_623_1","537","Dragon","623","Dragon","-2058381977740","-2058377057740","591"
"537_623_2","537","Dragon","623","Dragon","-1062743724648","-1062742944648","528"
"512_623_1","512","Dragon","623","Dragon","-656086205578","-656083445578","532"
"512_623_2","512","Dragon","623","Dragon","-576840641802","-576839561802","188"
"512_623_4","512","Dragon","623","Dragon","-153154550826","-153154130826","448"
"512_623_5","512","Dragon","623","Dragon","-289362989330","-289358489330","112"
"58_623_4","58","Dragon","623","Dragon","-214110833123","-214107233123","422"
"58_623_6","58","Dragon","623","Dragon","-2001854006913","-2001850346913","427"
"23_624_0","23","Dragon","624","Dragon","-125916751620","-125910811620","103"
"23_624_2","23","Dragon","624","Dragon","580914464023","580916444023","186"
"23_624_3","23","Dragon","624","Dragon","608404089835","608407029835","583"
"252_625_3","252","Dragon","625","Dragon","-2114482776220","-2114478696220","693"
"90_625_1","90","Dragon","625","Dragon","-282821605230","-282815905230","455"
"90_625_4","90","Dragon","625","Dragon","-392968420154","-392968000154","270"
"4_625_0","4","Dragon","625","Dragon","403361479576","403364599576","467"
"4_625_3","4","Dragon","625","Dragon","-1778320504027","-1778319604027","378"
"4_625_4","4","Dragon","625","Dragon","781325120090","781325660090","244"
"4_625_5","4","Dragon","625","Dragon","459670409757","459671309757","589"
"268_626_0","268","Dragon","626","Dragon","-1544167126035","-1544163706035","338"
"268_626_1","268","Dragon","626","Dragon","-411752992262","-411752332262","241"
"268_626_2","268","Dragon","626","Dragon","-2053439460197","-2053433520197","383"
"6_626_1","6","Dragon","626","Dragon","-877930234393","-877928914393","551"
"431_626_2","431","Dragon","626","Dragon","-1406951451453","-1406947011453","201"
"431_626_4","431","Dragon","626","Dragon","-55099551935","-55098111935","108"
"538_627_2","538","Dragon","627","Dragon","-1014303937857","-1014302917857","635"
"409_627_1","409","Dragon","627","Dragon","-1477640816457","-1477635056457","419"
"435_627_1","435","Dragon","627","Dragon","749270340359","749275980359","187"
"435_627_5","435","Dragon","627","Dragon","-2084347105166","-2084342785166","505"
"435_627_6","435","Dragon","627","Dragon","91845697543","91851037543","322"
"435_627_7","435","Dragon","627","Dragon","294295432332","294299692332","417"
"622_628_1","622","Dragon","628","Dragon","190561969237","190562509237","505"
"622_628_2","622","Dragon","628","Dragon","-1853649630256","-1853649390256","637"
"622_628_4","622","Dragon","628","Dragon","-2103883039322","-2103882379322","511"
