"id","entityA.id","entityA.type","entityB.id","entityB.type","date","temperature"
"11_539_1","11","Dragon","539","Dragon","-1448122656244","420"
"11_539_2","11","Dragon","539","Dragon","-226091387090","478"
"11_539_3","11","Dragon","539","Dragon","-1478213498315","529"
"11_539_4","11","Dragon","539","Dragon","501122897232","208"
"184_540_0","184","Dragon","540","Dragon","-1731002642813","429"
"184_540_1","184","Dragon","540","Dragon","-2165756124172","408"
"184_540_2","184","Dragon","540","Dragon","372211871467","128"
"184_540_3","184","Dragon","540","Dragon","-69816221368","588"
"9_540_1","9","Dragon","540","Dragon","583588618895","276"
"9_540_2","9","Dragon","540","Dragon","-317213090247","317"
"9_540_3","9","Dragon","540","Dragon","601995914129","442"
"9_540_5","9","Dragon","540","Dragon","-70413392899","428"
"458_540_0","458","Dragon","540","Dragon","-662339532382","607"
"458_540_2","458","Dragon","540","Dragon","-1807102225065","100"
"458_540_3","458","Dragon","540","Dragon","130341348114","320"
"120_541_0","120","Dragon","541","Dragon","505979327327","331"
"120_541_1","120","Dragon","541","Dragon","156682570452","567"
"410_541_1","410","Dragon","541","Dragon","-152590890704","286"
"410_541_2","410","Dragon","541","Dragon","-485403310084","342"
"410_541_3","410","Dragon","541","Dragon","718194502182","534"
"410_541_4","410","Dragon","541","Dragon","-1000775129399","698"
"410_541_6","410","Dragon","541","Dragon","-400263164875","314"
"491_541_0","491","Dragon","541","Dragon","913704419532","395"
"491_541_1","491","Dragon","541","Dragon","-86290072753","369"
"491_541_4","491","Dragon","541","Dragon","-156475574279","113"
"431_542_0","431","Dragon","542","Dragon","-1353426026293","174"
"431_542_2","431","Dragon","542","Dragon","-2033207358232","577"
"431_542_3","431","Dragon","542","Dragon","-769472919160","679"
"431_542_4","431","Dragon","542","Dragon","-456440414754","181"
"146_542_0","146","Dragon","542","Dragon","403506631726","373"
"146_542_3","146","Dragon","542","Dragon","-1984705237629","681"
"47_542_0","47","Dragon","542","Dragon","-612344437985","249"
"47_542_1","47","Dragon","542","Dragon","-133056366347","504"
"47_542_2","47","Dragon","542","Dragon","515561027191","640"
"381_543_0","381","Dragon","543","Dragon","-1468821075359","394"
"381_543_1","381","Dragon","543","Dragon","42912791745","386"
"381_543_2","381","Dragon","543","Dragon","-926170994129","421"
"381_543_3","381","Dragon","543","Dragon","-100537580819","292"
"381_543_4","381","Dragon","543","Dragon","-1163418729837","462"
"381_543_5","381","Dragon","543","Dragon","-1719342036692","171"
"381_543_6","381","Dragon","543","Dragon","626033520501","616"
"12_543_0","12","Dragon","543","Dragon","676726394279","278"
"12_543_1","12","Dragon","543","Dragon","-286230527172","520"
"12_543_2","12","Dragon","543","Dragon","-874731759364","586"
"12_543_3","12","Dragon","543","Dragon","-1949300996084","207"
"12_543_4","12","Dragon","543","Dragon","-2039937408103","536"
"12_543_5","12","Dragon","543","Dragon","-1469735376605","432"
"12_543_6","12","Dragon","543","Dragon","880752563701","534"
"22_544_0","22","Dragon","544","Dragon","704593662502","620"
"22_544_2","22","Dragon","544","Dragon","-1138352649426","466"
"22_544_5","22","Dragon","544","Dragon","-373786811291","198"
"22_544_6","22","Dragon","544","Dragon","-1922099552418","392"
"182_544_0","182","Dragon","544","Dragon","-1587849462693","265"
"182_544_1","182","Dragon","544","Dragon","-749974101571","270"
"182_544_2","182","Dragon","544","Dragon","-1728833946149","302"
"182_544_3","182","Dragon","544","Dragon","225169727633","280"
"182_544_4","182","Dragon","544","Dragon","718803598657","416"
"44_544_0","44","Dragon","544","Dragon","-1221566476794","603"
"44_544_2","44","Dragon","544","Dragon","443371340186","233"
"44_544_3","44","Dragon","544","Dragon","-1845007564773","123"
"44_544_5","44","Dragon","544","Dragon","885797688398","546"
"68_545_0","68","Dragon","545","Dragon","923377633572","600"
"68_545_1","68","Dragon","545","Dragon","-99387777069","410"
"68_545_3","68","Dragon","545","Dragon","-751591521500","237"
"68_545_4","68","Dragon","545","Dragon","575619016180","384"
"154_545_2","154","Dragon","545","Dragon","347945698019","526"
"154_545_3","154","Dragon","545","Dragon","361190928997","431"
"480_545_0","480","Dragon","545","Dragon","332564196419","507"
"480_545_1","480","Dragon","545","Dragon","-1997358376431","613"
"480_545_2","480","Dragon","545","Dragon","492376418375","340"
"480_545_3","480","Dragon","545","Dragon","-896621498815","387"
"347_546_0","347","Dragon","546","Dragon","-1198115465751","670"
"347_546_2","347","Dragon","546","Dragon","-1845846635770","399"
"347_546_3","347","Dragon","546","Dragon","408033575194","515"
"347_546_5","347","Dragon","546","Dragon","-769707691816","315"
"347_546_6","347","Dragon","546","Dragon","-1122286137876","536"
"347_546_7","347","Dragon","546","Dragon","-1629635131834","555"
"105_546_2","105","Dragon","546","Dragon","-747486670703","391"
"105_546_3","105","Dragon","546","Dragon","-683274201218","234"
"105_546_4","105","Dragon","546","Dragon","-502630199625","459"
"31_546_0","31","Dragon","546","Dragon","-1981137132310","222"
"31_546_3","31","Dragon","546","Dragon","-529838255674","596"
"31_546_4","31","Dragon","546","Dragon","-1998433073248","121"
"31_546_5","31","Dragon","546","Dragon","-596173640832","687"
"31_546_6","31","Dragon","546","Dragon","-1701113523006","307"
"32_547_1","32","Dragon","547","Dragon","-1029269293852","265"
"32_547_2","32","Dragon","547","Dragon","567901128155","542"
"6_547_1","6","Dragon","547","Dragon","-1192467871334","696"
"6_547_2","6","Dragon","547","Dragon","540634123364","221"
"121_547_1","121","Dragon","547","Dragon","-672588649219","184"
"121_547_2","121","Dragon","547","Dragon","-834192633928","628"
"121_547_3","121","Dragon","547","Dragon","-167674895690","479"
"121_547_4","121","Dragon","547","Dragon","-455247109805","537"
"121_547_5","121","Dragon","547","Dragon","-1220624584159","210"
"121_547_6","121","Dragon","547","Dragon","499994974066","628"
"45_548_1","45","Dragon","548","Dragon","-2015646043351","454"
"45_548_2","45","Dragon","548","Dragon","-368873996379","685"
"45_548_3","45","Dragon","548","Dragon","192537327472","341"
"104_548_1","104","Dragon","548","Dragon","903738734515","574"
"104_548_2","104","Dragon","548","Dragon","359637052869","663"
"104_548_4","104","Dragon","548","Dragon","-1678925638008","557"
"104_548_6","104","Dragon","548","Dragon","-1971024832839","608"
"104_548_7","104","Dragon","548","Dragon","8453237908","302"
"11_548_0","11","Dragon","548","Dragon","412528792401","413"
"11_548_1","11","Dragon","548","Dragon","-765458850130","386"
"11_548_2","11","Dragon","548","Dragon","-1713477387006","532"
"15_549_0","15","Dragon","549","Dragon","-938021441380","263"
"15_549_1","15","Dragon","549","Dragon","221845534521","390"
"15_549_5","15","Dragon","549","Dragon","-2041513874169","259"
"15_549_6","15","Dragon","549","Dragon","-1379599009040","668"
"15_549_7","15","Dragon","549","Dragon","-401626346670","563"
"321_549_0","321","Dragon","549","Dragon","-1060900476350","330"
"321_549_1","321","Dragon","549","Dragon","936305616470","133"
"321_549_3","321","Dragon","549","Dragon","-542344423839","528"
"321_549_4","321","Dragon","549","Dragon","741933940793","676"
"246_549_3","246","Dragon","549","Dragon","-1341505669881","666"
"246_549_4","246","Dragon","549","Dragon","-526358528939","677"
"246_549_5","246","Dragon","549","Dragon","-1632416747012","203"
"26_550_1","26","Dragon","550","Dragon","-1422411512268","492"
"26_550_2","26","Dragon","550","Dragon","-665394515348","535"
"26_550_3","26","Dragon","550","Dragon","-1490596883293","387"
"26_550_4","26","Dragon","550","Dragon","-1827850956907","552"
"36_550_0","36","Dragon","550","Dragon","-942987145376","210"
"5_550_1","5","Dragon","550","Dragon","-300861153893","450"
"5_550_2","5","Dragon","550","Dragon","44746627869","613"
"5_550_3","5","Dragon","550","Dragon","-2200310257571","566"
"5_550_4","5","Dragon","550","Dragon","760314109109","348"
"229_551_2","229","Dragon","551","Dragon","-1075581064931","480"
"229_551_3","229","Dragon","551","Dragon","406600405634","570"
"13_551_1","13","Dragon","551","Dragon","58379313089","517"
"13_551_2","13","Dragon","551","Dragon","870575850796","115"
"223_551_0","223","Dragon","551","Dragon","366646996482","643"
"223_551_1","223","Dragon","551","Dragon","718577120532","633"
"223_551_2","223","Dragon","551","Dragon","-422058769749","656"
"223_551_3","223","Dragon","551","Dragon","-1045359840674","298"
"90_552_0","90","Dragon","552","Dragon","46232244982","401"
"90_552_1","90","Dragon","552","Dragon","-1193017863423","290"
"90_552_3","90","Dragon","552","Dragon","-74478022478","320"
"90_552_4","90","Dragon","552","Dragon","-1765893193549","248"
"90_552_5","90","Dragon","552","Dragon","277882091090","160"
"21_552_0","21","Dragon","552","Dragon","-1284166556245","654"
"21_552_2","21","Dragon","552","Dragon","-1222493894998","186"
"21_552_3","21","Dragon","552","Dragon","70883841781","606"
"21_552_4","21","Dragon","552","Dragon","-1037850887923","386"
"425_552_0","425","Dragon","552","Dragon","-646477178398","354"
"425_552_2","425","Dragon","552","Dragon","-975198377410","139"
"425_552_3","425","Dragon","552","Dragon","-1207103035679","420"
"425_552_4","425","Dragon","552","Dragon","-1178803012544","592"
"425_552_5","425","Dragon","552","Dragon","-334574024305","519"
"425_552_6","425","Dragon","552","Dragon","327776733374","108"
"153_553_1","153","Dragon","553","Dragon","-1960421055124","158"
"153_553_4","153","Dragon","553","Dragon","-320771212994","579"
"153_553_5","153","Dragon","553","Dragon","-1971702150326","567"
"6_553_0","6","Dragon","553","Dragon","262989477181","126"
"6_553_2","6","Dragon","553","Dragon","-537008085812","159"
"6_553_3","6","Dragon","553","Dragon","319186482707","658"
"526_553_0","526","Dragon","553","Dragon","848808308928","413"
"526_553_1","526","Dragon","553","Dragon","-141606381616","207"
"526_553_2","526","Dragon","553","Dragon","-506774802320","133"
"526_553_3","526","Dragon","553","Dragon","78947894249","257"
"526_553_4","526","Dragon","553","Dragon","298254441074","439"
"526_553_6","526","Dragon","553","Dragon","-1417237688513","506"
"526_553_7","526","Dragon","553","Dragon","-245750724968","532"
"150_554_0","150","Dragon","554","Dragon","-750364703999","349"
"150_554_1","150","Dragon","554","Dragon","-86558625210","291"
"150_554_2","150","Dragon","554","Dragon","-2012276493522","156"
"150_554_3","150","Dragon","554","Dragon","-5870273666","118"
"526_554_0","526","Dragon","554","Dragon","-1386714459326","249"
"526_554_2","526","Dragon","554","Dragon","-910604127557","105"
"266_555_0","266","Dragon","555","Dragon","408974137081","392"
"266_555_2","266","Dragon","555","Dragon","-278673906598","575"
"266_555_5","266","Dragon","555","Dragon","-1317160600102","186"
"266_555_6","266","Dragon","555","Dragon","705806672322","438"
"266_555_7","266","Dragon","555","Dragon","540765107454","684"
"124_555_0","124","Dragon","555","Dragon","-1146184382504","691"
"124_555_2","124","Dragon","555","Dragon","428221122381","668"
"124_555_3","124","Dragon","555","Dragon","-1638326761660","271"
"124_555_4","124","Dragon","555","Dragon","595333230381","453"
"95_555_0","95","Dragon","555","Dragon","-1942177509814","638"
"95_555_1","95","Dragon","555","Dragon","-91078322567","295"
"95_555_2","95","Dragon","555","Dragon","-1210837484615","487"
"95_555_5","95","Dragon","555","Dragon","-1972817585138","515"
"95_555_7","95","Dragon","555","Dragon","-1910398357966","534"
"167_556_0","167","Dragon","556","Dragon","943011985418","116"
"167_556_1","167","Dragon","556","Dragon","-1751837134139","399"
"167_556_2","167","Dragon","556","Dragon","467810951061","625"
"167_556_4","167","Dragon","556","Dragon","-917069236913","563"
"54_556_0","54","Dragon","556","Dragon","-1110410841810","460"
"54_556_1","54","Dragon","556","Dragon","-1366651433815","583"
"54_556_2","54","Dragon","556","Dragon","-360279113172","368"
"54_556_3","54","Dragon","556","Dragon","754527705333","392"
"60_556_0","60","Dragon","556","Dragon","-2005778262937","463"
"60_556_2","60","Dragon","556","Dragon","-1607102645975","495"
"60_556_3","60","Dragon","556","Dragon","-1389631403954","200"
"60_556_5","60","Dragon","556","Dragon","377062153246","495"
"124_557_1","124","Dragon","557","Dragon","-1868619486285","522"
"124_557_2","124","Dragon","557","Dragon","-1554572423681","228"
"124_557_3","124","Dragon","557","Dragon","-1815692229257","329"
"450_557_1","450","Dragon","557","Dragon","-1272204672041","244"
"450_557_2","450","Dragon","557","Dragon","-1783994113679","101"
"450_557_3","450","Dragon","557","Dragon","867842450936","362"
"450_557_4","450","Dragon","557","Dragon","-1957491615123","683"
"390_557_0","390","Dragon","557","Dragon","16187342289","691"
"390_557_1","390","Dragon","557","Dragon","-1447566451794","626"
"390_557_2","390","Dragon","557","Dragon","-353600753566","262"
"390_557_3","390","Dragon","557","Dragon","38094298658","396"
"390_557_4","390","Dragon","557","Dragon","-1086927452264","148"
"390_557_5","390","Dragon","557","Dragon","-1061117233158","250"
"166_558_0","166","Dragon","558","Dragon","-1532535455781","379"
"166_558_1","166","Dragon","558","Dragon","-1926215970523","611"
"166_558_2","166","Dragon","558","Dragon","-1355248208697","142"
"337_558_0","337","Dragon","558","Dragon","688267571080","106"
"337_558_1","337","Dragon","558","Dragon","-337803184199","310"
"337_558_4","337","Dragon","558","Dragon","-1906919683947","428"
"337_558_5","337","Dragon","558","Dragon","67424614231","656"
"337_558_6","337","Dragon","558","Dragon","203251863499","420"
"315_558_0","315","Dragon","558","Dragon","-291963248307","695"
"315_558_1","315","Dragon","558","Dragon","770544545819","507"
"315_558_2","315","Dragon","558","Dragon","-1382890581952","662"
"315_558_3","315","Dragon","558","Dragon","-1145524141728","481"
"315_558_4","315","Dragon","558","Dragon","-1341659482351","285"
"315_558_6","315","Dragon","558","Dragon","468541760785","368"
"315_558_7","315","Dragon","558","Dragon","470849164386","454"
"287_559_0","287","Dragon","559","Dragon","-1624350409794","125"
"287_559_1","287","Dragon","559","Dragon","-221697213276","618"
"287_559_2","287","Dragon","559","Dragon","-1676415879755","290"
"287_559_3","287","Dragon","559","Dragon","-1710807105231","390"
"287_559_4","287","Dragon","559","Dragon","-466244067426","462"
"287_559_5","287","Dragon","559","Dragon","-1657676040810","528"
"287_559_7","287","Dragon","559","Dragon","-864515936602","632"
"95_559_0","95","Dragon","559","Dragon","-1159286276493","631"
"95_559_3","95","Dragon","559","Dragon","-472866869523","680"
"95_559_6","95","Dragon","559","Dragon","-1804747487879","642"
"95_559_7","95","Dragon","559","Dragon","-579234300935","545"
"199_559_0","199","Dragon","559","Dragon","-1581675205125","363"
"199_559_1","199","Dragon","559","Dragon","598343768667","464"
"199_559_2","199","Dragon","559","Dragon","-858857044047","295"
"199_559_4","199","Dragon","559","Dragon","-1815838237265","526"
"199_559_5","199","Dragon","559","Dragon","831332264979","319"
"252_560_0","252","Dragon","560","Dragon","-889100815429","507"
"252_560_1","252","Dragon","560","Dragon","-926193464284","113"
"492_560_3","492","Dragon","560","Dragon","-106278227346","281"
"492_560_4","492","Dragon","560","Dragon","-6802101717","610"
"71_560_0","71","Dragon","560","Dragon","514433509692","260"
"71_560_1","71","Dragon","560","Dragon","-1776408705279","428"
"71_560_3","71","Dragon","560","Dragon","-2170546333930","306"
"71_560_4","71","Dragon","560","Dragon","-65512625986","485"
"134_561_1","134","Dragon","561","Dragon","-1619642123459","577"
"134_561_2","134","Dragon","561","Dragon","-422704284842","231"
"134_561_3","134","Dragon","561","Dragon","-1160387599185","631"
