tconst	averageRating	numVotes
tt0067787	5.6	183
tt0067788	8.0	21
tt0067789	7.4	1789
tt0067791	5.0	210
tt0067792	5.3	104
tt0067793	4.1	362
tt0067794	3.9	228
tt0067795	5.9	142
tt0067797	7.8	8
tt0067798	6.9	62
tt0067799	5.3	356
tt0067800	7.5	55889
tt0067801	6.2	488
tt0067802	6.9	28
tt0067803	7.3	7157
tt0067804	5.6	248
tt0067805	7.1	5515
tt0067806	3.8	31
tt0067808	6.8	94
tt0067809	6.9	5051
tt0067810	5.5	4549
tt0067811	5.9	165
tt0067812	6.7	82
tt0067813	7.1	474
tt0067814	7.9	1717
tt0067815	7.6	1325
tt0067816	7.4	67
tt0067817	6.3	250
tt0067818	6.4	50
tt0067819	6.9	21
tt0067820	7.4	3899
tt0067821	4.6	107
tt0067822	6.2	418
tt0067823	4.3	168
tt0067824	7.1	24189
tt0067825	3.6	148
tt0067827	4.5	15
tt0067828	6.6	534
tt0067829	6.1	34
tt0067830	7.4	112
tt0067831	6.4	59
tt0067832	7.3	68
tt0067833	7.0	75
tt0067834	5.9	19
tt0067835	5.5	181
tt0067836	6.4	197
tt0067838	7.4	57
tt0067839	6.8	528
tt0067840	7.3	211
tt0067843	3.5	253
tt0067844	5.6	141
tt0067845	8.4	51
tt0067846	4.9	560
tt0067847	5.5	184
tt0067848	6.8	2655
tt0067849	7.3	74
tt0067850	4.0	250
tt0067851	5.4	183
tt0067852	5.0	19
tt0067853	7.6	692
tt0067854	6.7	68
tt0067855	5.7	55
tt0067856	7.3	11
tt0067857	5.9	7
tt0067858	6.1	136
tt0067860	6.4	5
tt0067861	6.5	294
tt0067862	6.0	152
tt0067863	8.1	14
tt0067864	7.2	6
tt0067865	4.3	7
tt0067866	7.4	25288
tt0067867	3.3	120
tt0067868	5.4	318
tt0067869	6.6	633
tt0067870	4.9	584
tt0067871	4.5	411
tt0067872	6.2	239
tt0067873	7.0	15
tt0067874	6.9	106
tt0067875	9.0	41
tt0067876	6.6	116
tt0067879	5.2	44
tt0067880	6.8	8
tt0067881	7.0	1210
tt0067883	4.6	66
tt0067884	7.3	160
tt0067885	7.4	1798
tt0067886	6.6	24
tt0067887	8.1	12
tt0067889	7.0	13
tt0067891	6.4	44
tt0067892	5.7	30
tt0067893	7.2	11144
tt0067894	7.2	311
tt0067895	7.4	347
tt0067896	6.8	600
tt0067897	7.2	570
tt0067899	5.3	59
tt0067900	7.1	8087
tt0067901	5.1	108
tt0067902	6.7	96
tt0067903	5.8	132
tt0067904	6.4	47
tt0067905	7.0	7
tt0067907	7.0	504
tt0067908	6.5	28
tt0067909	5.9	295
tt0067910	8.3	31
tt0067912	6.5	202
tt0067913	5.4	153
tt0067914	5.2	137
tt0067916	6.1	1017
tt0067917	5.3	420
tt0067918	4.8	40
tt0067919	8.0	5615
tt0067920	6.9	386
tt0067921	6.8	3397
tt0067924	6.4	3623
tt0067925	8.2	43
tt0067926	7.1	106
tt0067927	7.2	26311
tt0067928	5.3	51
tt0067929	5.5	758
tt0067930	2.7	10
tt0067931	5.0	236
tt0067932	6.9	413
tt0067933	6.9	78
tt0067934	4.4	161
tt0067935	5.4	270
tt0067936	4.3	60
tt0067937	4.7	22
tt0067938	7.0	28
tt0067940	3.1	36
tt0067941	6.5	178
tt0067942	6.6	62
tt0067943	7.0	1393
tt0067946	6.4	90
tt0067948	4.3	395
tt0067949	6.7	303
tt0067950	5.5	1681
tt0067951	5.4	17
tt0067952	6.6	1361
tt0067953	7.7	38
tt0067956	6.6	552
tt0067958	6.9	4521
tt0067959	7.6	22680
tt0067960	6.3	6
tt0067961	7.1	3315
tt0067962	6.8	2017
tt0067963	5.9	1069
tt0067964	6.1	59
tt0067966	7.8	135
tt0067967	4.1	17
tt0067968	7.5	405
tt0067970	4.1	144
tt0067971	4.6	115
tt0067972	4.3	1077
tt0067973	6.9	7
tt0067974	6.6	53
tt0067975	6.4	1601
tt0067976	6.0	1906
tt0067977	6.1	717
tt0067979	6.5	970
tt0067980	5.7	832
tt0067981	6.3	167
tt0067982	5.7	68
tt0067983	6.2	1493
tt0067985	6.4	256
tt0067987	4.9	70
tt0067988	4.5	193
tt0067989	6.5	1436
tt0067990	2.8	5
tt0067991	6.2	3700
tt0067992	7.8	176395
tt0067993	5.2	32
tt0067994	2.6	32
tt0067995	5.0	1341
tt0067996	6.1	136
tt0067997	6.1	131
tt0067999	5.0	230
tt0068000	5.3	1686
tt0068001	7.2	45
tt0068002	5.5	16
tt0068003	6.7	147
tt0068004	6.5	250
tt0068005	6.6	593
tt0068006	5.3	65
tt0068007	4.4	145
tt0068008	7.3	15
tt0068009	5.0	7
tt0068010	7.3	103
tt0068011	5.9	587
tt0068012	6.4	14
tt0068013	5.7	27
tt0068014	6.2	1042
tt0068015	6.6	199
tt0068016	6.4	15
tt0068017	7.6	16
tt0068020	4.5	17
tt0068021	6.9	414
tt0068022	5.7	733
tt0068023	6.7	16
tt0068024	6.1	439
tt0068025	6.7	1814
tt0068026	6.5	200
tt0068027	7.9	43
tt0068028	8.4	337
tt0068029	6.7	61
tt0068030	6.6	332
tt0068031	8.1	13
tt0068032	5.8	9
tt0068033	6.9	18
tt0068034	7.4	37
tt0068035	6.7	63
tt0068037	6.6	144
tt0068038	5.8	6
tt0068039	7.3	415
tt0068040	8.0	7023
tt0068041	7.8	123
tt0068042	6.7	18
tt0068043	8.2	66
tt0068044	7.6	1205
tt0068045	7.9	110
tt0068046	5.7	30
tt0068047	6.2	9
tt0068049	8.1	4804
tt0068051	6.2	121
tt0068052	7.7	45
tt0068053	6.3	129
tt0068054	8.0	59
tt0068055	7.0	14
tt0068058	8.0	287
tt0068059	8.4	725
tt0068060	7.1	37
tt0068061	4.8	38
tt0068062	7.9	171
tt0068063	7.2	154
tt0068064	7.0	52
tt0068065	7.8	119
tt0068066	7.0	29
tt0068067	7.8	3804
tt0068068	6.7	497
tt0068069	4.8	2811
tt0068071	8.6	16
tt0068072	6.8	2006
tt0068073	6.5	96
tt0068074	7.6	375
tt0068075	8.3	89
tt0068076	5.4	7
tt0068077	7.8	237
tt0068078	6.9	8
tt0068079	6.5	14
tt0068080	7.1	53
tt0068081	7.6	720
tt0068082	8.7	29
tt0068084	8.0	8
tt0068085	5.0	5
tt0068086	7.1	19
tt0068087	7.1	12
tt0068088	6.9	226
tt0068089	8.8	115
tt0068090	8.0	22
tt0068091	6.3	30
tt0068092	4.9	9
tt0068093	7.7	5172
tt0068094	7.9	85
tt0068096	7.0	524
tt0068098	8.4	49726
tt0068099	7.5	114
tt0068101	7.2	5
tt0068102	8.0	60
tt0068103	7.1	3296
tt0068104	3.7	50
tt0068105	6.9	8
tt0068108	7.5	70
tt0068109	8.0	5
tt0068110	7.0	46
tt0068111	5.7	57
tt0068112	7.7	4163
tt0068113	8.0	8
tt0068114	7.5	77
tt0068115	8.0	13
tt0068116	5.9	45
tt0068118	6.8	160
tt0068119	8.1	14
tt0068120	7.5	3254
tt0068121	8.3	31
tt0068122	6.8	360
tt0068124	8.0	33
tt0068125	7.1	83
tt0068126	6.7	817
tt0068127	6.8	56
tt0068128	7.9	7706
tt0068129	6.3	178
tt0068130	8.8	100
tt0068131	8.1	243
tt0068132	6.8	376
tt0068133	7.2	11
tt0068134	8.3	19
tt0068135	7.3	5029
tt0068136	8.0	16
tt0068137	7.0	132
tt0068138	7.5	88
tt0068142	8.1	132
tt0068145	7.5	453
tt0068146	8.1	255
tt0068147	8.8	91
tt0068148	7.6	510
tt0068149	7.6	5593
tt0068150	5.2	8
tt0068151	7.3	15
tt0068152	6.3	2328
tt0068153	5.1	14
tt0068154	7.3	14229
tt0068155	5.2	21
tt0068156	7.6	7637
tt0068157	6.8	68
tt0068159	5.4	62
tt0068161	8.2	3734
tt0068162	5.2	114
tt0068163	5.1	8
tt0068164	5.1	386
tt0068166	6.1	69
tt0068168	7.0	4977
tt0068169	5.0	38
tt0068170	5.9	10
tt0068171	5.9	343
tt0068172	3.7	206
tt0068173	5.7	718
tt0068174	6.9	80
tt0068176	6.5	554
tt0068177	6.4	33
tt0068178	7.3	565
tt0068179	5.6	108
tt0068180	5.6	68
tt0068181	7.2	537
tt0068182	7.9	51744
tt0068183	6.3	365
tt0068184	4.2	23
tt0068185	5.2	22
tt0068186	5.6	305
tt0068187	5.3	165
tt0068188	5.0	132
tt0068189	6.6	969
tt0068190	5.8	1516
tt0068191	6.3	80
tt0068192	6.7	77
tt0068193	5.9	513
tt0068194	4.7	24
tt0068195	4.7	44
tt0068197	6.2	26
tt0068199	3.9	136
tt0068200	6.9	1174
tt0068201	6.3	10
tt0068202	5.9	33
tt0068203	6.3	375
tt0068204	2.3	291
tt0068205	7.7	6370
tt0068206	6.3	867
tt0068207	7.5	1294
tt0068208	6.7	79
tt0068209	6.1	26
tt0068210	5.0	102
tt0068211	3.4	291
tt0068213	6.4	174
tt0068214	4.3	13
tt0068215	6.8	36
tt0068216	5.8	37
tt0068217	6.8	105
tt0068218	8.6	25
tt0068219	4.4	8
tt0068221	6.5	96
tt0068222	5.4	50
tt0068223	7.0	32
tt0068224	8.2	18
tt0068225	6.9	271
tt0068226	5.8	1587
tt0068227	5.5	236
tt0068228	5.9	82
tt0068229	6.5	101
tt0068230	6.5	6035
tt0068231	4.2	383
tt0068232	5.9	2407
tt0068233	6.8	507
tt0068234	4.8	36
tt0068235	4.9	664
tt0068236	6.0	213
tt0068237	4.4	52
tt0068240	7.2	9357
tt0068242	4.7	33
tt0068243	7.8	1250
tt0068244	6.4	50
tt0068245	7.0	3630
tt0068246	4.7	704
tt0068247	6.4	7
tt0068248	5.7	317
tt0068249	6.9	9
tt0068250	6.1	74
tt0068251	8.2	219
tt0068252	6.3	157
tt0068253	7.8	246
tt0068255	5.4	45
tt0068256	5.3	70
tt0068257	8.0	3611
tt0068258	6.2	55
tt0068259	4.4	16
tt0068260	6.0	1946
tt0068261	5.6	154
tt0068263	6.1	40
tt0068264	5.4	2453
tt0068265	8.7	7
tt0068266	5.9	202
tt0068267	5.3	210
tt0068268	3.8	125
tt0068269	4.2	13
tt0068270	7.4	152
tt0068271	4.1	1759
tt0068272	5.8	366
tt0068273	6.0	2219
tt0068274	5.1	86
tt0068275	7.9	229
tt0068276	5.7	340
tt0068277	6.7	174
tt0068278	7.7	8437
tt0068279	6.5	11
tt0068280	7.0	372
tt0068281	5.7	526
tt0068282	5.6	2767
tt0068283	6.1	15
tt0068284	5.7	5868
tt0068285	6.3	844
tt0068286	6.8	1251
tt0068287	5.6	9
tt0068288	3.1	625
tt0068289	4.2	464
tt0068290	5.7	2835
tt0068291	2.7	548
tt0068292	4.5	450
tt0068293	3.4	21
tt0068294	5.7	1160
tt0068295	6.8	494
tt0068296	4.7	145
tt0068297	4.1	148
tt0068298	4.1	160
tt0068299	8.1	57
tt0068300	6.5	44
tt0068301	2.2	11
tt0068303	6.1	28
tt0068304	8.1	1475
tt0068305	6.8	1068
tt0068306	6.7	990
tt0068307	7.1	369
tt0068308	6.0	159
tt0068309	6.0	8423
tt0068310	7.0	928
tt0068311	5.7	199
tt0068312	6.8	42
tt0068313	2.9	727
tt0068314	7.1	208
tt0068315	7.6	7138
tt0068316	6.4	90
tt0068317	6.4	648
tt0068318	7.5	69
tt0068319	4.7	27
tt0068320	5.3	39
tt0068321	7.0	739
tt0068322	6.6	8
tt0068323	6.5	1522
tt0068324	3.7	230
tt0068325	2.6	16
tt0068326	7.2	4661
tt0068327	7.8	47820
tt0068328	5.6	51
tt0068329	6.3	7
tt0068330	6.7	54
tt0068331	6.1	133
tt0068332	5.4	404
tt0068333	6.7	114
tt0068334	7.0	9771
tt0068335	7.2	9
tt0068336	6.3	7
tt0068337	6.2	1205
tt0068338	6.6	68
tt0068339	6.2	2691
tt0068340	5.9	63
tt0068341	6.5	3071
tt0068342	6.4	29
tt0068343	4.9	189
tt0068344	5.7	35
tt0068345	7.9	13
tt0068346	7.6	1641
tt0068347	6.7	1907
tt0068348	7.7	1339
tt0068349	5.0	39
tt0068350	5.8	76
tt0068351	5.5	42
tt0068352	5.8	470
tt0068353	6.7	46
tt0068354	6.0	753
tt0068355	6.4	20
tt0068356	4.4	427
tt0068357	7.4	16
tt0068358	6.1	196
tt0068359	7.7	9085
tt0068360	4.7	315
tt0068361	7.9	38031
tt0068363	8.0	8
tt0068364	5.4	1133
tt0068365	7.0	39
tt0068366	6.8	56
tt0068367	6.5	2206
tt0068368	7.2	22
tt0068369	6.0	991
tt0068370	5.4	4078
tt0068371	5.7	4089
tt0068372	6.4	204
tt0068373	7.6	1170
tt0068374	7.7	67
tt0068375	7.6	694
tt0068376	6.1	33
tt0068377	4.8	44
tt0068378	7.0	52
tt0068379	5.8	984
tt0068380	6.8	550
tt0068382	6.7	31
tt0068383	6.7	117
tt0068384	6.5	1263
tt0068385	6.8	15
tt0068387	6.3	38
tt0068388	5.7	126
tt0068389	6.4	759
tt0068390	6.7	775
tt0068391	5.6	9
tt0068392	5.9	42
tt0068393	5.6	73
tt0068394	6.1	617
tt0068395	7.7	2038
tt0068396	7.1	1981
tt0068397	7.8	2476
tt0068398	7.7	2369
tt0068399	7.2	2123
tt0068400	7.2	2080
tt0068401	7.4	1911
tt0068402	7.5	1885
tt0068403	6.6	236
tt0068404	6.1	20
tt0068405	7.4	5
tt0068406	5.4	18
tt0068407	6.3	53
tt0068408	6.1	29830
tt0068409	5.4	296
tt0068410	7.1	19
tt0068412	6.8	14
tt0068413	5.5	136
tt0068414	4.0	1274
tt0068415	5.9	1250
tt0068416	7.0	4428
tt0068417	7.0	52
tt0068418	4.5	58
tt0068419	6.9	47
tt0068420	6.8	586
tt0068421	7.4	12964
tt0068423	5.8	70
tt0068424	6.3	3148
tt0068425	2.5	325
tt0068427	6.3	65
tt0068428	6.2	978
tt0068429	5.8	102
tt0068430	5.1	46
tt0068431	7.8	986
tt0068432	7.3	30
tt0068433	5.0	29
tt0068434	3.1	31
tt0068435	7.0	1486
tt0068436	4.4	10
tt0068437	4.2	53
tt0068438	2.0	345
tt0068439	4.9	16
tt0068440	3.3	198
tt0068441	7.4	2504
tt0068442	6.1	140
tt0068443	4.5	222
tt0068444	6.6	2099
tt0068445	5.8	63
tt0068446	7.1	38
tt0068447	6.8	154
tt0068448	4.5	802
tt0068449	7.5	93
tt0068450	6.7	451
tt0068452	5.5	198
tt0068453	6.6	49
tt0068454	5.7	613
tt0068455	6.2	162
tt0068456	5.6	323
tt0068457	6.6	4417
tt0068458	6.0	3828
tt0068459	5.3	318
tt0068460	5.7	23
tt0068461	5.3	28
tt0068462	4.9	14
tt0068463	5.3	40
tt0068464	5.8	46
tt0068465	5.7	24
tt0068466	6.1	26
tt0068467	2.4	7
tt0068468	5.1	6329
tt0068469	7.8	8
tt0068470	6.5	30
tt0068471	5.6	913
tt0068473	7.7	97938
tt0068474	7.0	71
tt0068475	4.8	49
tt0068476	3.9	39
tt0068479	5.2	6
tt0068481	6.0	541
tt0068482	6.7	58
tt0068483	4.7	206
tt0068484	6.7	205
tt0068485	4.7	317
tt0068486	2.2	243
tt0068487	6.2	454
tt0068488	5.8	454
tt0068489	4.4	103
tt0068490	5.1	14
tt0068491	6.1	910
tt0068492	5.9	572
tt0068493	6.8	60
tt0068494	4.7	12
tt0068495	5.0	205
tt0068496	6.4	163
tt0068497	3.4	34
tt0068498	5.5	821
tt0068500	4.6	80
tt0068502	6.6	2410
tt0068503	6.4	5584
tt0068504	5.2	875
tt0068505	6.0	5627
tt0068506	6.0	114
tt0068507	5.5	15
tt0068508	7.0	96
tt0068509	5.9	1307
tt0068510	5.3	17
tt0068511	7.8	73
tt0068512	7.8	30
tt0068513	6.6	47
tt0068514	5.5	62
tt0068515	4.8	119
tt0068516	5.2	39
tt0068518	6.9	91
tt0068519	8.5	10363
tt0068520	7.4	335
tt0068521	6.2	750
tt0068522	5.3	637
tt0068523	7.7	7
tt0068524	6.7	2473
tt0068525	7.1	7
tt0068526	6.2	53
tt0068527	6.8	50
tt0068528	7.5	2118
tt0068529	6.5	155
tt0068530	8.4	84
tt0068531	7.7	10
tt0068532	6.1	89
tt0068533	4.4	8
tt0068535	4.9	223
tt0068536	5.8	122
tt0068537	7.6	1347
tt0068538	5.0	104
tt0068539	5.9	1264
tt0068540	5.1	350
tt0068541	4.2	17
tt0068542	5.7	499
tt0068544	4.7	64
tt0068545	4.4	273
tt0068546	5.7	56
tt0068547	4.4	60
tt0068549	7.1	141
tt0068550	4.9	15
tt0068551	6.2	13
tt0068552	4.4	211
tt0068553	5.2	161
tt0068554	5.5	22
tt0068555	6.8	37841
tt0068556	5.5	72
tt0068558	7.5	23
tt0068559	5.1	595
tt0068560	5.9	918
tt0068561	6.3	134
tt0068562	6.5	243
tt0068563	4.6	16
tt0068564	5.5	204
tt0068566	4.7	261
tt0068568	6.5	69
tt0068569	7.7	1417
tt0068570	5.9	15
tt0068571	6.0	22
tt0068572	5.5	13
tt0068574	5.0	23
tt0068575	7.3	7562
tt0068576	6.3	1318
tt0068577	6.0	1620
tt0068578	6.9	355
tt0068579	4.9	34
tt0068580	6.8	33
tt0068581	6.8	267
tt0068582	6.6	11
tt0068583	4.8	502
tt0068584	7.4	104
tt0068585	6.7	70
tt0068587	5.8	84
tt0068588	5.9	306
tt0068589	5.3	106
tt0068590	5.0	119
tt0068591	6.3	173
tt0068592	5.7	147
tt0068593	5.6	171
tt0068595	4.8	3876
tt0068596	5.4	713
tt0068597	6.0	29
tt0068598	3.9	7
tt0068599	5.1	141
tt0068600	5.7	15
tt0068601	7.4	21
tt0068602	6.0	80
tt0068603	7.4	88
tt0068604	7.6	211
tt0068605	6.2	150
tt0068606	6.8	103
tt0068608	5.5	29
tt0068609	7.3	11
tt0068610	6.4	13
tt0068611	7.4	41026
tt0068612	6.3	11279
tt0068613	8.0	397
tt0068614	7.0	25
tt0068615	4.4	5805
tt0068616	6.0	34
tt0068617	5.5	1541
tt0068618	5.9	54
tt0068619	6.3	1644
tt0068620	6.0	66
tt0068621	4.0	433
tt0068622	6.2	2565
tt0068624	5.9	23
tt0068625	5.5	641
tt0068626	7.2	35
tt0068628	5.6	14
tt0068629	7.1	912
tt0068630	7.5	21
tt0068632	7.1	81
tt0068634	6.5	239
tt0068635	6.1	14
tt0068636	5.8	349
tt0068637	5.5	648
tt0068638	7.4	27667
tt0068639	5.2	106
tt0068640	3.2	249
tt0068641	7.2	214
tt0068642	7.3	580
tt0068643	4.4	20
tt0068644	6.1	883
tt0068646	9.2	1595222
tt0068647	6.7	102
tt0068648	6.8	126
tt0068649	5.3	2212
tt0068650	6.8	1494
tt0068652	7.0	45
tt0068654	5.2	820
tt0068655	7.3	7264
tt0068656	6.4	24
tt0068657	6.5	2551
tt0068658	5.0	1073
tt0068659	5.9	893
tt0068660	5.8	67
tt0068661	6.1	1919
tt0068662	5.2	213
tt0068663	6.1	517
tt0068664	5.6	89
tt0068665	4.6	72
tt0068666	4.1	35
tt0068667	5.8	20
tt0068669	6.5	1411
tt0068670	4.8	66
tt0068671	7.3	38
tt0068672	6.3	1741
tt0068673	5.2	489
tt0068674	6.0	326
tt0068675	6.4	2817
tt0068676	6.8	690
tt0068677	5.6	502
tt0068678	5.7	85
tt0068679	7.2	6
tt0068680	8.0	907
tt0068681	8.0	37
tt0068682	6.6	346
tt0068683	4.8	70
tt0068685	2.4	89
tt0068686	7.0	5
tt0068687	6.9	3937
tt0068688	6.2	1668
tt0068689	8.6	34
tt0068690	5.7	27
tt0068692	5.6	43
tt0068693	5.8	65
tt0068694	5.9	85
tt0068695	7.2	13
tt0068696	7.4	35
tt0068697	7.1	42
tt0068698	6.4	1020
tt0068699	7.5	49370
tt0068701	7.1	65
tt0068702	6.3	378
tt0068703	6.7	25
tt0068704	5.8	777
tt0068705	6.7	131
tt0068707	3.4	39
tt0068708	6.6	907
tt0068710	4.3	22
tt0068711	6.1	282
tt0068712	6.9	10
tt0068713	6.6	9140
tt0068714	3.8	23
tt0068715	5.6	897
tt0068716	5.6	1440
tt0068717	4.8	207
tt0068718	6.8	4941
tt0068719	6.3	305
tt0068720	8.2	620
tt0068721	4.6	107
tt0068722	5.5	44
tt0068723	3.7	128
tt0068724	6.4	825
tt0068725	6.4	673
tt0068726	5.8	111
tt0068727	5.8	1233
tt0068729	6.5	100
tt0068730	6.9	122
tt0068732	7.1	5428
tt0068733	3.9	105
tt0068734	4.4	125
tt0068735	6.2	148
tt0068736	5.8	5
tt0068737	6.7	148
tt0068738	5.0	157
tt0068739	6.9	191
tt0068740	4.7	12
tt0068741	7.6	115
tt0068742	5.9	256
tt0068743	5.3	92
tt0068744	7.1	638
tt0068745	5.8	29
tt0068746	3.6	769
tt0068747	3.7	25
tt0068748	5.9	546
tt0068750	6.7	7
tt0068752	3.6	132
tt0068753	6.8	18
tt0068754	6.6	7
tt0068755	5.5	25
tt0068757	7.1	221
tt0068759	4.1	130
tt0068762	7.6	28323
tt0068763	5.7	56
tt0068764	4.3	7
tt0068765	3.9	15
tt0068766	6.9	19
tt0068767	7.4	26237
tt0068768	6.5	16519
tt0068770	9.3	9
tt0068772	6.1	648
tt0068773	6.0	141
tt0068774	5.9	53
tt0068775	6.2	41
tt0068776	6.4	141
tt0068777	5.5	245
tt0068779	6.6	43
tt0068781	7.6	378
tt0068782	2.9	12
tt0068783	5.3	25
tt0068785	3.2	23
tt0068786	6.8	5212
tt0068787	7.2	36
tt0068788	7.2	13
tt0068789	6.5	155
tt0068791	5.9	42
tt0068792	7.9	641
tt0068793	5.9	181
tt0068795	5.5	1022
tt0068796	6.5	40
tt0068797	7.0	7
tt0068799	6.9	7
tt0068800	6.7	155
tt0068801	5.3	239
tt0068802	5.7	29
tt0068803	7.2	63
tt0068804	8.3	18
tt0068805	6.5	4836
tt0068806	5.7	209
tt0068808	4.5	36
tt0068809	6.3	33
tt0068811	6.4	33
tt0068812	6.7	94
tt0068814	8.4	2424
tt0068815	7.8	7001
tt0068816	8.0	5419
tt0068817	7.6	4442
tt0068818	4.4	87
tt0068819	7.4	11
tt0068820	6.5	82
tt0068821	6.7	273
tt0068822	6.9	169
tt0068823	8.0	1083
tt0068825	5.3	259
tt0068826	5.1	28
tt0068827	5.6	434
tt0068828	7.1	3743
tt0068829	8.1	18
tt0068832	6.1	21
tt0068833	6.0	32540
tt0068834	7.5	6
tt0068835	5.9	492
tt0068837	5.2	2788
tt0068838	6.3	316
tt0068840	6.6	96
tt0068841	5.0	64
tt0068842	6.8	53
tt0068843	6.6	5
tt0068844	6.4	464
tt0068845	4.9	65
tt0068846	5.8	403
tt0068848	6.6	29
tt0068849	4.9	27
tt0068850	6.8	742
tt0068851	5.4	107
tt0068852	8.1	24
tt0068853	7.0	7220
tt0068854	8.2	344
tt0068855	7.4	9
tt0068856	6.1	348
tt0068857	8.3	22
tt0068858	3.8	17
tt0068859	5.6	32
tt0068860	6.0	40
tt0068861	7.8	18
tt0068862	5.1	42
tt0068863	6.4	4011
tt0068864	6.4	90
tt0068865	5.6	42
tt0068866	6.1	525
tt0068868	6.5	661
tt0068869	5.9	72
tt0068870	5.7	376
tt0068871	6.7	134
tt0068873	5.0	84
tt0068874	6.4	17
tt0068875	6.9	153
tt0068878	7.4	45
tt0068881	4.8	37
tt0068882	5.7	34
tt0068883	7.6	4398
tt0068884	7.2	253
tt0068885	4.8	90
tt0068887	2.8	49
tt0068889	6.7	44
tt0068890	7.1	73
tt0068891	6.7	165
tt0068892	5.7	535
tt0068894	6.3	576
tt0068895	7.0	90
tt0068897	5.7	2526
tt0068898	7.8	6
tt0068899	7.5	282
tt0068900	7.0	28
tt0068901	6.6	29
tt0068902	7.1	1964
tt0068903	7.5	401
tt0068904	5.6	155
tt0068907	5.8	138
tt0068908	6.7	6
tt0068909	6.7	3854
tt0068910	6.2	70
tt0068911	3.9	179
tt0068912	7.0	311
tt0068913	5.1	90
tt0068914	5.3	93
tt0068916	6.5	1201
tt0068917	5.3	97
tt0068918	7.3	915
tt0068920	5.8	794
tt0068922	6.0	65
tt0068923	5.5	53
tt0068924	7.6	1422
tt0068925	5.0	232
tt0068927	3.6	29
tt0068928	6.6	208
tt0068929	7.0	65
tt0068931	6.9	12451
tt0068932	4.4	34
tt0068934	6.1	166
tt0068935	7.3	31792
tt0068936	2.9	91
tt0068937	7.1	32
tt0068938	6.9	162
tt0068939	6.9	906
tt0068940	5.1	24
tt0068941	7.2	420
tt0068942	4.2	13
tt0068943	5.2	41
tt0068944	4.6	17
tt0068946	6.7	6
tt0068947	6.0	6
tt0068948	5.5	39
tt0068949	7.2	152
tt0068950	7.4	1955
tt0068951	7.6	135
tt0068953	4.7	30
tt0068954	5.8	837
tt0068955	7.2	89
tt0068956	7.0	59
tt0068957	4.3	26
tt0068958	3.9	14
tt0068959	8.8	13
tt0068960	5.5	263
tt0068962	5.4	240
tt0068963	7.4	293
tt0068964	5.2	43
tt0068966	4.0	372
tt0068967	5.0	1357
tt0068968	6.8	82
tt0068969	5.9	140
tt0068970	5.6	375
tt0068971	6.3	1366
tt0068972	5.9	1151
tt0068973	5.4	98
tt0068974	4.6	103
tt0068975	7.3	18
tt0068976	6.9	11
tt0068977	7.7	65
tt0068978	4.5	52
tt0068979	5.3	74
tt0068980	5.5	32
tt0068981	5.9	1157
tt0068982	7.5	193
tt0068983	7.4	1089
tt0068984	6.5	32
tt0068985	6.6	112
tt0068986	5.4	85
tt0068987	5.4	31
tt0068988	4.4	113
tt0068989	3.9	70
tt0068990	6.0	847
tt0068991	7.2	527
tt0068992	6.3	147
tt0068993	6.7	115
tt0068994	4.7	759
tt0068995	6.3	10
tt0068996	5.8	267
tt0068997	7.0	2268
tt0068998	6.4	7
tt0068999	5.7	36
tt0069000	7.5	132
tt0069001	4.5	309
tt0069002	7.5	2848
tt0069003	5.9	221
tt0069004	4.2	338
tt0069005	4.2	4395
tt0069006	5.0	211
tt0069007	5.9	2148
tt0069008	8.1	20
tt0069009	3.6	24
tt0069010	6.1	29
tt0069012	6.5	47
tt0069013	6.8	1149
tt0069014	4.4	57
tt0069015	6.4	102
tt0069016	4.8	38
tt0069017	6.6	1141
tt0069018	3.8	612
tt0069019	7.1	8066
tt0069020	7.4	16
tt0069021	6.6	822
tt0069022	4.7	31
tt0069023	6.3	9
tt0069024	5.5	1424
tt0069026	7.2	13
tt0069027	7.3	1579
tt0069028	6.2	6
tt0069029	6.2	1674
tt0069031	6.3	1773
tt0069033	7.9	431
tt0069035	8.0	3928
tt0069036	7.6	15
tt0069037	7.1	32
tt0069038	6.2	30
tt0069039	5.3	241
tt0069040	5.7	6
tt0069041	6.1	722
tt0069042	6.8	1504
tt0069044	6.1	315
tt0069046	5.8	536
tt0069047	4.8	669
tt0069048	6.0	3272
tt0069049	6.8	6072
tt0069050	6.9	5601
tt0069051	6.9	79
tt0069052	6.9	73
tt0069054	5.8	100
tt0069056	5.0	95
tt0069057	4.7	550
tt0069058	6.8	1634
tt0069059	6.3	10
tt0069061	4.0	48
tt0069062	6.8	178
tt0069063	8.1	13
tt0069064	5.8	512
tt0069065	5.8	22
tt0069067	7.1	716
tt0069068	7.5	400
tt0069070	6.6	5
tt0069072	6.4	433
tt0069073	6.5	2291
tt0069074	5.8	40
tt0069075	6.2	13
tt0069076	7.2	16
tt0069078	7.2	242
tt0069079	6.2	166
tt0069080	6.3	823
tt0069081	5.1	84
tt0069082	4.4	7
tt0069083	5.4	53
tt0069084	6.2	92
tt0069085	8.3	72
tt0069086	6.4	614
tt0069087	4.7	612
tt0069088	6.8	145
tt0069089	6.1	21806
tt0069090	8.7	8592
tt0069091	2.6	575
tt0069094	7.1	652
tt0069095	6.8	6171
tt0069096	4.4	46
tt0069097	7.6	24429
tt0069098	6.5	548
tt0069099	6.8	61
tt0069100	3.5	395
tt0069103	5.5	1415
