"id","entityA.id","entityA.type","entityB.id","entityB.type","from","to"
"6_307_1","6","Dragon","307","Dragon","560588782700","560593582700","110"
"6_307_2","6","Dragon","307","Dragon","-1149349880425","-1149346460425","604"
"11_307_1","11","Dragon","307","Dragon","-801006500236","-801001460236","407"
"6_308_1","6","Dragon","308","Dragon","215545201326","215546581326","506"
"6_308_3","6","Dragon","308","Dragon","-1483382714587","-1483380374587","549"
"6_308_5","6","Dragon","308","Dragon","-1906316611637","-1906316011637","678"
"6_308_7","6","Dragon","308","Dragon","-1248190820459","-1248185960459","411"
"11_308_2","11","Dragon","308","Dragon","90990498028","90991878028","338"
"11_308_3","11","Dragon","308","Dragon","-1096713961853","-1096712701853","157"
"79_309_0","79","Dragon","309","Dragon","-853017817371","-853015417371","539"
"79_309_1","79","Dragon","309","Dragon","-1037612684782","-1037611484782","191"
"79_309_2","79","Dragon","309","Dragon","882635273141","882639113141","306"
"140_309_3","140","Dragon","309","Dragon","-452543206470","-452543086470","374"
"140_309_4","140","Dragon","309","Dragon","-126748034555","-126745214555","548"
"21_309_1","21","Dragon","309","Dragon","218352601165","218355241165","295"
"91_310_1","91","Dragon","310","Dragon","-2169208432356","-2169202852356","316"
"183_310_2","183","Dragon","310","Dragon","-518882697917","-518882277917","424"
"183_310_3","183","Dragon","310","Dragon","570268408296","570274048296","477"
"0_311_0","0","Dragon","311","Dragon","-1384691813130","-1384687553130","208"
"0_311_4","0","Dragon","311","Dragon","184008690715","184011810715","467"
"100_311_0","100","Dragon","311","Dragon","39518702870","39518822870","629"
"100_311_1","100","Dragon","311","Dragon","-68927812849","-68923612849","267"
"116_312_1","116","Dragon","312","Dragon","-1566204024922","-1566200064922","559"
"98_312_1","98","Dragon","312","Dragon","697509377571","697510697571","197"
"97_312_1","97","Dragon","312","Dragon","490125841891","490130161891","413"
"97_312_2","97","Dragon","312","Dragon","-809341087582","-809340127582","488"
"97_312_6","97","Dragon","312","Dragon","-1654895580252","-1654893720252","376"
"184_313_1","184","Dragon","313","Dragon","-1457440540440","-1457438620440","603"
"14_313_1","14","Dragon","313","Dragon","-1393253479100","-1393249519100","414"
"14_313_3","14","Dragon","313","Dragon","-369165543627","-369164103627","343"
"149_313_1","149","Dragon","313","Dragon","-1899912268205","-1899909928205","387"
"149_313_5","149","Dragon","313","Dragon","-404473369645","-404472109645","446"
"149_313_7","149","Dragon","313","Dragon","-812799043294","-812796463294","484"
"64_314_0","64","Dragon","314","Dragon","-793798937637","-793795217637","570"
"64_314_1","64","Dragon","314","Dragon","-1042087814644","-1042087094644","141"
"64_314_2","64","Dragon","314","Dragon","-1682955012492","-1682952012492","116"
"51_314_4","51","Dragon","314","Dragon","809765651821","809767811821","142"
"57_314_1","57","Dragon","314","Dragon","674497874260","674499614260","218"
"57_314_4","57","Dragon","314","Dragon","-798531028551","-798530788551","202"
"57_314_5","57","Dragon","314","Dragon","-1076095551395","-1076094951395","500"
"211_315_0","211","Dragon","315","Dragon","-162932188127","-162927448127","327"
"4_315_3","4","Dragon","315","Dragon","617682818907","617686058907","640"
"21_315_0","21","Dragon","315","Dragon","438257472646","438257772646","411"
"75_316_0","75","Dragon","316","Dragon","277033391003","277037591003","317"
"75_316_1","75","Dragon","316","Dragon","-802353847583","-802347907583","309"
"75_316_4","75","Dragon","316","Dragon","374123566155","374124286155","381"
"7_316_3","7","Dragon","316","Dragon","76329477021","76334457021","684"
"183_316_6","183","Dragon","316","Dragon","-1338388644601","-1338384204601","550"
"293_317_3","293","Dragon","317","Dragon","-1026065752531","-1026062332531","271"
"298_317_2","298","Dragon","317","Dragon","-864664478644","-864659258644","359"
"298_317_3","298","Dragon","317","Dragon","731312866214","731314306214","658"
"298_317_4","298","Dragon","317","Dragon","-2105928443639","-2105926643639","689"
"150_317_1","150","Dragon","317","Dragon","-1795081364406","-1795076204406","404"
"269_318_1","269","Dragon","318","Dragon","780551749365","780554209365","417"
"35_318_1","35","Dragon","318","Dragon","-864684019508","-864683119508","330"
"35_318_2","35","Dragon","318","Dragon","-1258746879910","-1258746639910","634"
"165_318_0","165","Dragon","318","Dragon","-1073269139346","-1073268419346","368"
"51_319_2","51","Dragon","319","Dragon","919636194476","919640994476","219"
"51_319_3","51","Dragon","319","Dragon","-111346587048","-111340647048","409"
"5_319_0","5","Dragon","319","Dragon","-724619798827","-724618898827","656"
"5_319_4","5","Dragon","319","Dragon","-1794952300484","-1794950320484","598"
"5_319_5","5","Dragon","319","Dragon","-1776741484358","-1776738064358","151"
"226_320_0","226","Dragon","320","Dragon","-2024736021188","-2024735901188","542"
"226_320_4","226","Dragon","320","Dragon","196343733651","196349613651","115"
"226_320_6","226","Dragon","320","Dragon","-1141305069371","-1141300089371","520"
"22_320_0","22","Dragon","320","Dragon","241176557548","241181777548","349"
"22_320_1","22","Dragon","320","Dragon","-72892498576","-72890218576","668"
"167_321_0","167","Dragon","321","Dragon","132354791114","132357971114","684"
"167_321_2","167","Dragon","321","Dragon","-2078432528374","-2078428988374","276"
"167_321_4","167","Dragon","321","Dragon","-80981485759","-80977705759","674"
"167_321_6","167","Dragon","321","Dragon","337091252647","337093532647","694"
"82_321_2","82","Dragon","321","Dragon","-63000661391","-62996101391","198"
"82_321_3","82","Dragon","321","Dragon","-974803398152","-974802738152","157"
"10_321_1","10","Dragon","321","Dragon","106271618763","106276118763","620"
"14_322_0","14","Dragon","322","Dragon","-239616676995","-239611336995","167"
"14_322_1","14","Dragon","322","Dragon","-435298992942","-435293772942","425"
"21_322_0","21","Dragon","322","Dragon","680877017911","680881337911","598"
"21_322_3","21","Dragon","322","Dragon","-1744673729082","-1744672889082","606"
"21_322_5","21","Dragon","322","Dragon","-245124052334","-245121172334","236"
"21_322_6","21","Dragon","322","Dragon","-517683450255","-517680570255","109"
"136_322_1","136","Dragon","322","Dragon","826480121397","826484861397","495"
"136_322_2","136","Dragon","322","Dragon","-400618828821","-400613248821","139"
"24_323_4","24","Dragon","323","Dragon","-445734473218","-445730273218","140"
"27_323_4","27","Dragon","323","Dragon","-860592722579","-860587982579","520"
"2_323_0","2","Dragon","323","Dragon","-385424530343","-385422850343","465"
"2_323_6","2","Dragon","323","Dragon","-1097780084742","-1097779364742","168"
"2_323_7","2","Dragon","323","Dragon","-303451594252","-303445894252","537"
"17_324_1","17","Dragon","324","Dragon","-664706360456","-664701920456","601"
"17_324_3","17","Dragon","324","Dragon","406833556317","406834936317","409"
"17_324_4","17","Dragon","324","Dragon","-1655572556287","-1655568236287","120"
"17_324_5","17","Dragon","324","Dragon","-427118020572","-427115620572","314"
"102_324_2","102","Dragon","324","Dragon","728229625250","728232205250","526"
"102_324_3","102","Dragon","324","Dragon","-412855530933","-412851870933","162"
"102_324_4","102","Dragon","324","Dragon","-1140902620536","-1140899260536","269"
"8_325_0","8","Dragon","325","Dragon","-509338974525","-509335854525","238"
"8_325_1","8","Dragon","325","Dragon","-541014070742","-541010710742","264"
"101_325_0","101","Dragon","325","Dragon","668722187801","668722727801","665"
"101_325_2","101","Dragon","325","Dragon","585302720993","585306260993","526"
"101_325_3","101","Dragon","325","Dragon","-1678389412190","-1678383412190","365"
"101_325_5","101","Dragon","325","Dragon","832183381640","832188841640","105"
"6_326_2","6","Dragon","326","Dragon","413591402494","413596502494","525"
"11_326_3","11","Dragon","326","Dragon","537124966149","537128086149","504"
"11_326_4","11","Dragon","326","Dragon","483070567120","483072067120","472"
"11_326_5","11","Dragon","326","Dragon","-69048533729","-69044093729","503"
"11_326_6","11","Dragon","326","Dragon","-494735229330","-494733609330","214"
"95_326_0","95","Dragon","326","Dragon","-2023382995703","-2023379815703","369"
"218_327_2","218","Dragon","327","Dragon","-1062377166742","-1062374166742","556"
"218_327_5","218","Dragon","327","Dragon","-1016356921436","-1016353561436","531"
"218_327_7","218","Dragon","327","Dragon","525262677046","525265077046","399"
"187_327_4","187","Dragon","327","Dragon","203049343756","203050123756","640"
"2_327_0","2","Dragon","327","Dragon","-21434627079","-21430547079","480"
"2_327_2","2","Dragon","327","Dragon","838237746542","838240506542","460"
"48_328_2","48","Dragon","328","Dragon","-2084367256399","-2084366176399","554"
"48_328_4","48","Dragon","328","Dragon","-154493189509","-154492349509","625"
"219_328_2","219","Dragon","328","Dragon","-2034864293133","-2034862433133","175"
"219_328_4","219","Dragon","328","Dragon","-735091879068","-735091039068","231"
"15_328_0","15","Dragon","328","Dragon","938125737305","938127117305","270"
"15_328_1","15","Dragon","328","Dragon","-1054323311731","-1054322711731","565"
"15_328_3","15","Dragon","328","Dragon","-1902932547541","-1902930507541","685"
"315_329_0","315","Dragon","329","Dragon","-484656693855","-484652913855","608"
"315_329_1","315","Dragon","329","Dragon","-1621990865487","-1621988525487","347"
"315_329_2","315","Dragon","329","Dragon","934041930450","934046070450","140"
"206_329_3","206","Dragon","329","Dragon","-1826456841293","-1826452101293","492"
"4_330_2","4","Dragon","330","Dragon","-526214870113","-526213010113","456"
"149_330_0","149","Dragon","330","Dragon","-876800755802","-876799135802","345"
"149_330_5","149","Dragon","330","Dragon","-1933379231025","-1933377791025","580"
"25_331_3","25","Dragon","331","Dragon","257829647547","257833367547","612"
"25_331_6","25","Dragon","331","Dragon","308614988749","308620208749","560"
"25_331_7","25","Dragon","331","Dragon","564882019841","564882679841","178"
"124_331_0","124","Dragon","331","Dragon","-1518985272446","-1518985092446","385"
"124_331_5","124","Dragon","331","Dragon","-349588279986","-349584979986","140"
"23_331_1","23","Dragon","331","Dragon","911821451800","911824751800","427"
"172_332_0","172","Dragon","332","Dragon","119312567453","119313887453","263"
"172_332_2","172","Dragon","332","Dragon","-10210090384","-10205410384","465"
"10_332_0","10","Dragon","332","Dragon","455626300983","455626780983","361"
"10_332_1","10","Dragon","332","Dragon","889612875035","889617735035","577"
"0_333_2","0","Dragon","333","Dragon","570038042984","570038102984","664"
"0_333_3","0","Dragon","333","Dragon","-1136563089007","-1136561409007","127"
"0_333_4","0","Dragon","333","Dragon","-2020762688845","-2020757888845","104"
"169_333_0","169","Dragon","333","Dragon","-376260091337","-376259491337","201"
"12_334_0","12","Dragon","334","Dragon","-1340146795300","-1340143855300","498"
"104_334_5","104","Dragon","334","Dragon","807903422439","807908342439","676"
"106_335_1","106","Dragon","335","Dragon","-1832493730438","-1832491810438","465"
"106_335_2","106","Dragon","335","Dragon","676608548966","676612988966","587"
"106_335_3","106","Dragon","335","Dragon","-2038348027813","-2038342627813","407"
"106_335_6","106","Dragon","335","Dragon","-192583422296","-192581442296","429"
"29_335_2","29","Dragon","335","Dragon","-594840021635","-594838521635","162"
"237_336_0","237","Dragon","336","Dragon","-1896702229910","-1896698089910","497"
"237_336_2","237","Dragon","336","Dragon","-1333919361281","-1333918041281","306"
"237_336_3","237","Dragon","336","Dragon","-1470013311495","-1470008451495","637"
"280_336_3","280","Dragon","336","Dragon","-584778696043","-584778096043","285"
"280_336_6","280","Dragon","336","Dragon","-1776854169075","-1776849189075","576"
"62_337_2","62","Dragon","337","Dragon","-1275078675574","-1275076935574","303"
"62_337_4","62","Dragon","337","Dragon","-2040718377877","-2040713637877","368"
"62_337_7","62","Dragon","337","Dragon","-1091356256777","-1091355896777","409"
"37_337_1","37","Dragon","337","Dragon","-409329952390","-409329412390","547"
"207_337_0","207","Dragon","337","Dragon","243621148424","243626848424","404"
"207_337_1","207","Dragon","337","Dragon","-2191012399651","-2191008379651","129"
"91_338_1","91","Dragon","338","Dragon","-1431362155227","-1431357895227","234"
"91_338_2","91","Dragon","338","Dragon","212447237060","212447777060","187"
"91_338_3","91","Dragon","338","Dragon","-231437359219","-231436159219","451"
"91_338_5","91","Dragon","338","Dragon","358457103855","358460043855","416"
"145_338_1","145","Dragon","338","Dragon","-1622915112483","-1622912472483","648"
"220_338_4","220","Dragon","338","Dragon","-1543515291568","-1543509351568","676"
"220_338_5","220","Dragon","338","Dragon","249350783927","249356543927","445"
"7_339_0","7","Dragon","339","Dragon","409386548930","409391588930","160"
"7_339_1","7","Dragon","339","Dragon","911753460841","911755080841","258"
"7_339_4","7","Dragon","339","Dragon","190989080470","190993760470","689"
"4_339_3","4","Dragon","339","Dragon","169054587235","169060587235","700"
"125_339_2","125","Dragon","339","Dragon","-1214008793452","-1214004233452","380"
"119_340_0","119","Dragon","340","Dragon","-2033746946639","-2033742746639","335"
"119_340_1","119","Dragon","340","Dragon","-724663693381","-724661293381","656"
"119_340_6","119","Dragon","340","Dragon","-193088749900","-193087189900","415"
"119_340_7","119","Dragon","340","Dragon","-1959727722137","-1959727422137","316"
"36_340_0","36","Dragon","340","Dragon","-733074393666","-733068633666","662"
"36_340_4","36","Dragon","340","Dragon","-2005576974131","-2005571934131","552"
"223_340_1","223","Dragon","340","Dragon","309079992005","309085512005","489"
"223_340_2","223","Dragon","340","Dragon","-722996298428","-722992818428","238"
"42_341_2","42","Dragon","341","Dragon","-51835547132","-51831407132","191"
"162_341_1","162","Dragon","341","Dragon","-287362709674","-287358449674","354"
"162_341_2","162","Dragon","341","Dragon","-803894753024","-803891273024","176"
"162_341_3","162","Dragon","341","Dragon","418563450306","418563630306","423"
"5_341_2","5","Dragon","341","Dragon","-1253058297023","-1253054877023","629"
"286_342_3","286","Dragon","342","Dragon","746016185965","746016365965","309"
"6_342_1","6","Dragon","342","Dragon","-2198979661848","-2198973841848","160"
"6_342_5","6","Dragon","342","Dragon","-752358816851","-752357256851","381"
"276_342_2","276","Dragon","342","Dragon","-1154249481897","-1154246721897","286"
"68_343_2","68","Dragon","343","Dragon","-1314933454294","-1314930514294","375"
