"id","entityA.id","entityA.type","entityB.id","entityB.type","date","temp"
"137_243_4","137","Dragon","243","Dragon","-1557886007589","268"
"137_243_5","137","Dragon","243","Dragon","-1938091609098","432"
"49_243_0","49","Dragon","243","Dragon","-46038227120","186"
"49_243_1","49","Dragon","243","Dragon","-795315584920","619"
"49_243_3","49","Dragon","243","Dragon","106522164562","466"
"49_243_4","49","Dragon","243","Dragon","-89105440788","503"
"49_243_5","49","Dragon","243","Dragon","-1154236691863","260"
"91_244_1","91","Dragon","244","Dragon","943348738416","158"
"132_244_0","132","Dragon","244","Dragon","-18183274849","356"
"132_244_1","132","Dragon","244","Dragon","196297182156","483"
"132_244_2","132","Dragon","244","Dragon","-1434511600551","311"
"132_244_3","132","Dragon","244","Dragon","-1860758224746","644"
"185_244_0","185","Dragon","244","Dragon","-1465908719834","237"
"185_244_1","185","Dragon","244","Dragon","-2086019283624","666"
"185_244_2","185","Dragon","244","Dragon","-1261105697612","182"
"185_244_3","185","Dragon","244","Dragon","-1641139047444","171"
"8_245_0","8","Dragon","245","Dragon","480533140696","627"
"8_245_1","8","Dragon","245","Dragon","-692336268963","523"
"172_245_0","172","Dragon","245","Dragon","-1619048584790","601"
"172_245_3","172","Dragon","245","Dragon","643718560164","140"
"172_245_4","172","Dragon","245","Dragon","-315495346413","354"
"172_245_5","172","Dragon","245","Dragon","-1862665404312","640"
"172_245_7","172","Dragon","245","Dragon","-1696781687436","555"
"131_245_0","131","Dragon","245","Dragon","154593995169","241"
"131_245_1","131","Dragon","245","Dragon","653829055952","580"
"131_245_2","131","Dragon","245","Dragon","-1342944681095","563"
"131_245_3","131","Dragon","245","Dragon","-1626354260700","591"
"234_246_0","234","Dragon","246","Dragon","661497829134","477"
"234_246_2","234","Dragon","246","Dragon","702145512426","254"
"234_246_3","234","Dragon","246","Dragon","437528870982","579"
"234_246_4","234","Dragon","246","Dragon","179756533767","688"
"234_246_5","234","Dragon","246","Dragon","827639951575","359"
"234_246_6","234","Dragon","246","Dragon","232126485430","236"
"97_246_2","97","Dragon","246","Dragon","-1047547232082","576"
"109_246_0","109","Dragon","246","Dragon","187990116361","453"
"109_246_2","109","Dragon","246","Dragon","-1931719904591","492"
"22_247_0","22","Dragon","247","Dragon","506248318389","123"
"22_247_2","22","Dragon","247","Dragon","-1586483969415","270"
"64_247_0","64","Dragon","247","Dragon","-1757401835061","313"
"64_247_2","64","Dragon","247","Dragon","-1599491935704","492"
"64_247_3","64","Dragon","247","Dragon","-559771653384","200"
"64_247_4","64","Dragon","247","Dragon","-160536777102","271"
"64_247_5","64","Dragon","247","Dragon","-332089479759","189"
"64_247_6","64","Dragon","247","Dragon","-1499273493119","676"
"2_247_1","2","Dragon","247","Dragon","-746021250118","398"
"2_247_2","2","Dragon","247","Dragon","-1277478531016","337"
"7_248_1","7","Dragon","248","Dragon","-1898171625603","232"
"7_248_2","7","Dragon","248","Dragon","-1616093487132","695"
"233_248_0","233","Dragon","248","Dragon","-506920157499","543"
"233_248_2","233","Dragon","248","Dragon","-1741707755129","138"
"233_248_3","233","Dragon","248","Dragon","442978195107","696"
"31_248_0","31","Dragon","248","Dragon","-1909017603530","246"
"31_248_1","31","Dragon","248","Dragon","440624285563","508"
"31_248_3","31","Dragon","248","Dragon","511191345061","189"
"100_249_1","100","Dragon","249","Dragon","-138367285348","354"
"100_249_3","100","Dragon","249","Dragon","-768390622418","555"
"22_249_1","22","Dragon","249","Dragon","564079294686","466"
"22_249_2","22","Dragon","249","Dragon","-1763957863475","207"
"22_249_3","22","Dragon","249","Dragon","-94615324556","394"
"97_249_0","97","Dragon","249","Dragon","-443905896790","386"
"97_249_2","97","Dragon","249","Dragon","-1747338803282","486"
"97_249_3","97","Dragon","249","Dragon","-1658249816431","124"
"97_249_4","97","Dragon","249","Dragon","728275711482","344"
"97_249_5","97","Dragon","249","Dragon","-106233475895","377"
"97_249_6","97","Dragon","249","Dragon","-1306116522685","597"
"183_250_0","183","Dragon","250","Dragon","-955718658072","331"
"183_250_1","183","Dragon","250","Dragon","-155632121693","268"
"183_250_2","183","Dragon","250","Dragon","-1838524139267","446"
"183_250_4","183","Dragon","250","Dragon","-124366935765","584"
"113_250_0","113","Dragon","250","Dragon","441304313680","610"
"113_250_1","113","Dragon","250","Dragon","152705540623","616"
"113_250_2","113","Dragon","250","Dragon","-1947861124949","594"
"113_250_4","113","Dragon","250","Dragon","-470939480198","541"
"52_250_0","52","Dragon","250","Dragon","-1731404429878","385"
"52_250_5","52","Dragon","250","Dragon","-1268251541908","574"
"119_251_0","119","Dragon","251","Dragon","-1300040351220","443"
"119_251_2","119","Dragon","251","Dragon","-1992747774524","126"
"119_251_3","119","Dragon","251","Dragon","-1583038507484","507"
"119_251_4","119","Dragon","251","Dragon","-1840893635783","491"
"119_251_5","119","Dragon","251","Dragon","826830071272","330"
"119_251_6","119","Dragon","251","Dragon","-1142462522878","286"
"6_251_0","6","Dragon","251","Dragon","141151524814","165"
"6_251_1","6","Dragon","251","Dragon","745385049368","354"
"6_251_2","6","Dragon","251","Dragon","-1803252162445","260"
"6_251_3","6","Dragon","251","Dragon","-903634152955","508"
"37_251_0","37","Dragon","251","Dragon","-1278544231251","465"
"37_251_1","37","Dragon","251","Dragon","-1244689322587","598"
"37_251_3","37","Dragon","251","Dragon","465025635147","140"
"37_251_4","37","Dragon","251","Dragon","768452462010","532"
"37_251_5","37","Dragon","251","Dragon","-1511424544080","454"
"138_252_3","138","Dragon","252","Dragon","-1326251473706","505"
"138_252_4","138","Dragon","252","Dragon","-1525738825148","665"
"138_252_5","138","Dragon","252","Dragon","-1469548884006","163"
"138_252_6","138","Dragon","252","Dragon","-721770881519","208"
"70_252_1","70","Dragon","252","Dragon","-862111888718","463"
"70_252_4","70","Dragon","252","Dragon","169109925725","188"
"70_252_5","70","Dragon","252","Dragon","-2204201335701","237"
"189_252_0","189","Dragon","252","Dragon","-377428156624","176"
"189_252_2","189","Dragon","252","Dragon","-132742380888","343"
"189_252_4","189","Dragon","252","Dragon","-707011904448","280"
"7_253_2","7","Dragon","253","Dragon","-1262471268068","438"
"7_253_3","7","Dragon","253","Dragon","-96684882011","162"
"197_253_0","197","Dragon","253","Dragon","-152256050446","550"
"197_253_2","197","Dragon","253","Dragon","-1181740697892","122"
"197_253_4","197","Dragon","253","Dragon","-796324373371","189"
"197_253_5","197","Dragon","253","Dragon","825659576664","672"
"197_253_6","197","Dragon","253","Dragon","-2076407996902","231"
"21_253_0","21","Dragon","253","Dragon","-1389122697550","474"
"21_253_1","21","Dragon","253","Dragon","-255342077003","364"
"23_254_0","23","Dragon","254","Dragon","773275325429","149"
"23_254_2","23","Dragon","254","Dragon","411728136146","345"
"23_254_3","23","Dragon","254","Dragon","-305706310096","494"
"23_254_4","23","Dragon","254","Dragon","145378758663","476"
"23_254_5","23","Dragon","254","Dragon","-1684245737155","370"
"23_254_6","23","Dragon","254","Dragon","277675510491","109"
"23_254_7","23","Dragon","254","Dragon","-762856845080","670"
"4_254_0","4","Dragon","254","Dragon","316314706221","470"
"4_254_4","4","Dragon","254","Dragon","-2193462330610","256"
"4_254_7","4","Dragon","254","Dragon","-86755555483","195"
"202_254_1","202","Dragon","254","Dragon","-812708969562","678"
"202_254_2","202","Dragon","254","Dragon","112693885107","642"
"202_254_3","202","Dragon","254","Dragon","-109146716217","492"
"202_254_5","202","Dragon","254","Dragon","-1535454676913","139"
"183_255_0","183","Dragon","255","Dragon","-1562361304793","330"
"183_255_1","183","Dragon","255","Dragon","-243770377373","692"
"183_255_2","183","Dragon","255","Dragon","-1076484805133","497"
"183_255_3","183","Dragon","255","Dragon","-549242031361","496"
"183_255_4","183","Dragon","255","Dragon","-1150091842769","593"
"183_255_5","183","Dragon","255","Dragon","-1311650789400","531"
"85_255_2","85","Dragon","255","Dragon","-838683310095","448"
"85_255_3","85","Dragon","255","Dragon","641932029323","436"
"52_255_1","52","Dragon","255","Dragon","-997076815664","555"
"52_255_2","52","Dragon","255","Dragon","-518675272747","679"
"52_255_4","52","Dragon","255","Dragon","754054916274","147"
"52_255_6","52","Dragon","255","Dragon","-1120962147248","178"
"28_256_0","28","Dragon","256","Dragon","-2205596518322","369"
"28_256_1","28","Dragon","256","Dragon","-1963708384115","678"
"214_256_0","214","Dragon","256","Dragon","223035540113","153"
"214_256_1","214","Dragon","256","Dragon","737469098009","199"
"37_256_0","37","Dragon","256","Dragon","-115416177953","640"
"37_256_1","37","Dragon","256","Dragon","783051747005","229"
"37_256_2","37","Dragon","256","Dragon","702872949802","432"
"37_256_3","37","Dragon","256","Dragon","627758386664","361"
"37_256_4","37","Dragon","256","Dragon","-1171286413151","516"
"57_257_1","57","Dragon","257","Dragon","-1229698059529","431"
"57_257_2","57","Dragon","257","Dragon","-1559776560250","232"
"57_257_4","57","Dragon","257","Dragon","-741855522583","366"
"106_257_0","106","Dragon","257","Dragon","-963654077927","496"
"106_257_1","106","Dragon","257","Dragon","-1846862909904","325"
"106_257_3","106","Dragon","257","Dragon","804172189086","132"
"112_257_1","112","Dragon","257","Dragon","-956076658834","207"
"112_257_2","112","Dragon","257","Dragon","-2004763100444","185"
"112_257_3","112","Dragon","257","Dragon","505868550503","494"
"112_257_5","112","Dragon","257","Dragon","-909048803755","488"
"30_258_0","30","Dragon","258","Dragon","-365563764061","167"
"30_258_1","30","Dragon","258","Dragon","-1100576913876","623"
"30_258_2","30","Dragon","258","Dragon","-171236923131","588"
"30_258_3","30","Dragon","258","Dragon","-1612868566735","488"
"30_258_4","30","Dragon","258","Dragon","171278626214","519"
"30_258_5","30","Dragon","258","Dragon","-1449471492193","103"
"22_258_0","22","Dragon","258","Dragon","-1596151990290","453"
"22_258_1","22","Dragon","258","Dragon","634367514129","673"
"22_258_2","22","Dragon","258","Dragon","829369337144","437"
"22_258_3","22","Dragon","258","Dragon","-1566008524356","419"
"22_258_4","22","Dragon","258","Dragon","-907913308929","260"
"23_258_0","23","Dragon","258","Dragon","-105834343910","138"
"23_258_2","23","Dragon","258","Dragon","397679086212","668"
"23_258_3","23","Dragon","258","Dragon","-1180506704614","367"
"23_258_4","23","Dragon","258","Dragon","-1685202488024","468"
"23_258_5","23","Dragon","258","Dragon","-551542303154","144"
"25_259_0","25","Dragon","259","Dragon","-1521507168291","233"
"38_259_0","38","Dragon","259","Dragon","-1136575863283","235"
"38_259_2","38","Dragon","259","Dragon","-1513487919908","409"
"38_259_3","38","Dragon","259","Dragon","-8606920339","420"
"160_259_2","160","Dragon","259","Dragon","-492561192777","591"
"160_259_3","160","Dragon","259","Dragon","-219357478378","234"
"160_259_4","160","Dragon","259","Dragon","-2042455871642","497"
"160_259_5","160","Dragon","259","Dragon","-1754562077671","605"
"93_260_0","93","Dragon","260","Dragon","-1835626573776","296"
"93_260_1","93","Dragon","260","Dragon","-520273812719","224"
"93_260_2","93","Dragon","260","Dragon","-2196595276577","289"
"4_260_0","4","Dragon","260","Dragon","535147866068","423"
"4_260_1","4","Dragon","260","Dragon","-840615869629","262"
"104_260_0","104","Dragon","260","Dragon","-320245745427","212"
"104_260_2","104","Dragon","260","Dragon","-114730697113","169"
"4_261_2","4","Dragon","261","Dragon","-1436328376749","615"
"51_261_0","51","Dragon","261","Dragon","415459160411","559"
"51_261_1","51","Dragon","261","Dragon","-236378655778","629"
"51_261_2","51","Dragon","261","Dragon","-2151399941770","661"
"51_261_4","51","Dragon","261","Dragon","-1118568117187","234"
"51_261_5","51","Dragon","261","Dragon","-818999704254","513"
"51_261_6","51","Dragon","261","Dragon","213286790723","221"
"231_261_1","231","Dragon","261","Dragon","334922934478","354"
"231_261_2","231","Dragon","261","Dragon","-1561097947938","682"
"30_262_0","30","Dragon","262","Dragon","-1743349540177","680"
"30_262_1","30","Dragon","262","Dragon","-668285630544","250"
"30_262_2","30","Dragon","262","Dragon","28794011921","560"
"30_262_4","30","Dragon","262","Dragon","916263868122","521"
"6_262_0","6","Dragon","262","Dragon","622943085460","195"
"6_262_1","6","Dragon","262","Dragon","-983157753390","512"
"6_262_2","6","Dragon","262","Dragon","-304584613025","561"
"6_262_4","6","Dragon","262","Dragon","-952779786297","386"
"6_262_5","6","Dragon","262","Dragon","-1249843457986","397"
"21_262_0","21","Dragon","262","Dragon","-1895465810723","454"
"21_262_1","21","Dragon","262","Dragon","526533041230","271"
"21_262_2","21","Dragon","262","Dragon","-546941429617","301"
"21_262_3","21","Dragon","262","Dragon","-1332586119535","117"
"16_263_0","16","Dragon","263","Dragon","611685431313","567"
"16_263_1","16","Dragon","263","Dragon","-843859129983","449"
"16_263_2","16","Dragon","263","Dragon","-1181464528283","327"
"16_263_3","16","Dragon","263","Dragon","-1408103795406","538"
"16_263_4","16","Dragon","263","Dragon","-1934390583961","127"
"16_263_5","16","Dragon","263","Dragon","-1829517837549","129"
"16_263_6","16","Dragon","263","Dragon","561301912159","534"
"63_263_0","63","Dragon","263","Dragon","-1911348212178","698"
"63_263_1","63","Dragon","263","Dragon","-244636265443","293"
"63_263_2","63","Dragon","263","Dragon","-454086945121","138"
"24_263_0","24","Dragon","263","Dragon","-1155011903297","676"
"24_263_2","24","Dragon","263","Dragon","-1366841853897","427"
"24_263_3","24","Dragon","263","Dragon","776748502990","250"
"24_263_4","24","Dragon","263","Dragon","-1697238318624","673"
"24_263_6","24","Dragon","263","Dragon","-1300301018795","322"
"184_264_0","184","Dragon","264","Dragon","-1038632885144","425"
"184_264_1","184","Dragon","264","Dragon","-122837494683","319"
"184_264_2","184","Dragon","264","Dragon","866625406829","194"
"184_264_3","184","Dragon","264","Dragon","770480211625","203"
"184_264_4","184","Dragon","264","Dragon","-915760343060","559"
"184_264_5","184","Dragon","264","Dragon","-121855116759","539"
"30_264_0","30","Dragon","264","Dragon","-827153256751","477"
"30_264_2","30","Dragon","264","Dragon","-1153378017149","332"
"30_264_5","30","Dragon","264","Dragon","-60296033593","284"
"30_264_7","30","Dragon","264","Dragon","188863227696","346"
"173_264_0","173","Dragon","264","Dragon","205822199957","403"
"173_264_3","173","Dragon","264","Dragon","-800957125684","548"
"173_264_4","173","Dragon","264","Dragon","-1317918096623","104"
"173_264_5","173","Dragon","264","Dragon","294465285735","108"
"226_265_0","226","Dragon","265","Dragon","-1353680044875","205"
"226_265_1","226","Dragon","265","Dragon","-1094580376456","501"
"226_265_2","226","Dragon","265","Dragon","-641278464434","202"
"226_265_3","226","Dragon","265","Dragon","-1127997734210","171"
"226_265_4","226","Dragon","265","Dragon","-2202631221464","591"
"226_265_5","226","Dragon","265","Dragon","-116966041880","106"
"101_265_0","101","Dragon","265","Dragon","-509463857460","242"
"101_265_2","101","Dragon","265","Dragon","-347843018643","273"
"101_265_4","101","Dragon","265","Dragon","-1819447270262","314"
"21_265_2","21","Dragon","265","Dragon","633217639105","693"
"21_265_3","21","Dragon","265","Dragon","-1828474440098","415"
"21_265_4","21","Dragon","265","Dragon","-1955599435330","122"
"203_266_0","203","Dragon","266","Dragon","-1138269145007","468"
"203_266_2","203","Dragon","266","Dragon","-930651644916","234"
"203_266_3","203","Dragon","266","Dragon","91369826702","163"
"19_266_0","19","Dragon","266","Dragon","415892549863","249"
"19_266_1","19","Dragon","266","Dragon","141158013858","676"
"19_266_2","19","Dragon","266","Dragon","-1223935641613","272"
"19_266_3","19","Dragon","266","Dragon","737998755520","616"
